Org Defined ID,Attempt #,Q #,Query,Grade,Out Of,Feedback
107,1,3,"""INSERT INTO Book  VALUES ('9781292025827', 'A first course in Database Systems', 'Jennifer Widom'); INSERT INTO Copy VALUES ('9782123456803', 1, 2, 1);""",1,1,"""🟢 Correct."""
108,1,3,"""INSERT INTO Copy(isbn, serial_number, weight, bookcase) VALUES ('978129202583', 1, 250, 5);""",1,1,"""🟢 Correct."""
109,1,3,"""INSERT INTO Copy(isbn,serial_number,weight,bookcase) VALUES ('11111111111',1,200,81);""",1,1,"""🟢 Correct."""
109,2,3,"""INSERT INTO Copy(isbn,serial_number,weight,bookcase) VALUES ('11111111111',1,200,81);""",1,1,"""🟢 Correct."""
110,1,3,"""INSERT INTO Copy (isbn, serial number, weight, bookcase) VALUES ('978129202586', '1', '200', '20')""",0,1,"""The query is not parseable. Therefore, the semantics could not be verified.
"""
111,1,3,"""INSERT INTO Copy(isbn,serial number,weight, bookcase) VALUES ('978125102582',1,200,81)""",0,1,"""The query is not parseable. Therefore, the semantics could not be verified.
"""
112,1,3,"""INSERT INTO Copy VALUES('69420',123456,300,22);""",1,1,"""🟢 Correct."""
113,1,3,"""INSERT INTO Copy (isbn, serial_number, weight, bookcase) VALUES ('654123987', 5, 150, 3);""",1,1,"""🟢 Correct."""
114,1,3,"""INSERT INTO Copy VALUES (123456789, 123, 1, 2);   --Error: FOREIGN KEY constraint failed""",1,1,"""🟢 Correct."""
114,2,3,"""-- INSERT INTO Book -- VALUES ('9781292025827', 'A first course in Database Systems', 'Jennifer Widom');   INSERT INTO Copy VALUES ('1234567', 1234, 100, 2);   -- Error: FOREIGN KEY constraint failed""",0.05714285714285714,1,"""Missing InsertStmt statement.
Missing InsertStmt statement.
5️⃣ Additional Information:
● Results Analysis: ❌ Your query should have violated a foreign key constraint, but it did not.
"""
115,1,3,"""CREATE TRIGGER vio_2 AFTER INSERT ON Book BEGIN    INSERT INTO Copy(isbn, serial_number, weight, bookcase)       VALUES (618122702582, serial_number, weight, bookcase); END;""",0,1,"""The query is not parseable. Therefore, the semantics could not be verified.
"""
116,1,3,"""INSERT INTO copy (isbn, serial_number, weight, bookcase) VALUES ('111112025827', 'A first course in Database Systems', 'Jennifer Widom');""",0.42857142857142855,1,"""1️⃣ Goal:
The query is supposed to:
 ● Insert into table 'copy'. Target columns: 'isbn', 'serial_number', 'weight', 'bookcase'. Insert values: (9781523853960, 1, 200, 23)

2️⃣ Correct Clauses:
✅ Target table
✅ Target columns

3️⃣ Issues found in the following sections:
❌ Row 1 values

❗ Problem Details:
● Row 1 has different number of values: expected 4, found 3.
● Missing value(s): '23' .

4️⃣ Next steps:
💡 Add the missing value(s) at row 1.
5️⃣ Additional Information:
● Results Analysis: ❌ Your query should have violated a foreign key constraint, but it did not.
"""
117,1,3,"""INSERT INTO Copy (isbn, serial_number, weight, bookcase) VALUES (""""5913356270266"""", 40, 300, 3);""",0.3142857142857143,1,"""1️⃣ Goal:
The query is supposed to:
 ● Insert into table 'copy'. Target columns: 'isbn', 'serial_number', 'weight', 'bookcase'. Insert values: (9781523853960, 1, 200, 23)

2️⃣ Correct Clauses:
✅ Target table
✅ Target columns

3️⃣ Issues found in the following sections:
❌ Row 1: isbn
❌ Row 1: serial_number
❌ Row 1: weight
❌ Row 1: bookcase

❗ Problem Details:
● Mismatch in values at row 1, isbn: expected '9781523853960', found '5913356270266'.
● Mismatch in values at row 1, serial_number: expected '1', found '40'.
● Mismatch in values at row 1, weight: expected '200', found '300'.
● Mismatch in values at row 1, bookcase: expected '23', found '3'.

4️⃣ Next steps:
💡 Fix the value at row 1: isbn.
💡 Fix the value at row 1: serial_number.
💡 Fix the value at row 1: weight.
💡 Fix the value at row 1: bookcase.
5️⃣ Additional Information:
● Results Analysis: ❌ Your query should have violated a foreign key constraint, but it did not.
"""
118,1,3,"""Copy (isbn, serial_number, weight, bookcase) VALUES ('1627008721', 123456, 200, 1);""",0,1,"""The query is not parseable. Therefore, the semantics could not be verified.
"""
119,1,3,"""INSERT INTO Copy(isbn, serial_number, weight, bookcase) Values ('123123123123', 2, 300, 1);""",1,1,"""🟢 Correct."""
120,1,3,"""INSERT INTO Copy(isbn, serial_number) VALUES('123', 1);""",1,1,"""🟢 Correct."""
121,1,3,"""INSERT INTO Copy (isbn, serial_number, weight_grams, bookcase) VALUES (978129202589, 040147, 1000, 1)   Comment: Changed the last number in isbn from 2 to 9.""",0,1,"""The query is not parseable. Therefore, the semantics could not be verified.
"""
122,1,3,"""INSERT INTO Copy (isbn, serial_number) VALUES (2, 5);""",1,1,"""🟢 Correct."""
