Org Defined ID,Attempt #,Q #,Answer,Score,Out Of,Feedback
1,1,8,"SELECT id, name, university, year FROM Scientist, Teaches WHERE Teaches.student = Scientist.id AND Teaches.advisor = (SELECT id FROM Scientist WHERE name = 'Desiderius Erasmus');",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
2,1,8,"SELECT student.id, student.name, student.university, student.year FROM Scientist student JOIN Teaches t ON student.id = t.student JOIN Scientist advisor ON advisor.id = t.advisor WHERE advisor.name = 'Desiderius Erasmus';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
3,1,8,"SELECT s2.* FROM Scientist s1, Scientist s2 JOIN Teaches ON Teaches.advisor = s1.id AND Teaches.student=s2.id WHERE s1.name = 'Desiderius Erasmus';",0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
4,1,8,"SELECT S2.id, S2.name, S2.university, S2.year FROM Scientist S1, Scientist S2, Teaches WHERE S1.name = ""Desiderius Erasmus"" AND S1.id = advisor AND S2.id = student;",0.375,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Referenced column ""Desiderius Erasmus"" not found in FROM clause!Candidate bindings: ""S1.id""LINE 1: ... Scientist S2, Teaches WHERE S1.name = ""Desiderius Erasmus"" AND S1.id = adviso...                                                  ^. This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
5,1,8,"SELECT s1.* FROM Scientist s1, Teaches t, Scientist s2 WHERE t.student = s1.id  AND s2.id = t.advisor AND s2.name = 'Desiderius Erasmus';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
6,1,8,"SELECT S2.id, S2.name, S2.university, S2.year FROM Scientist S1, Scientist S2, Teaches T WHERE S1.name = 'Desiderius Erasmus'  AND S2.id = T.student AND S1.id = T.advisor ;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
7,1,8,"SELECT s2.id,s2.name,s2.university,s2.year FROM Scientist s JOIN Teaches t ON s.id = t.advisor JOIN Scientist s2 ON s2.id=t.student WHERE s.name = 'Desiderius Erasmus';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
8,1,8,"SELECT S1.id, S1.name, S1.university, S1.year FROM Scientist AS S1, Scientist AS S2, Teaches WHERE S1.id = Teaches.student AND S2.id = Teaches.advisor AND S2.name='Desiderius Erasmus';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
9,1,8,"SELECT stu.id, stu.name, stu.university, stu.year FROM Scientist stu JOIN Teaches t ON stu.id = t.student JOIN Scientist adv ON t.advisor = adv.id WHERE adv.name = 'Desiderius Erasmus';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
10,1,8,"SELECT S.id, S.name, S.university, S.year FROM Scientist S JOIN Teaches T on S.id = T.student WHERE T.advisor = (SELECT id FROM Scientist WHERE name = 'Desiderius Erasmus');",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
11,1,8,"SELECT s2.id, s2.name, s2.university, s2.year FROM Scientist AS s1, Scientist AS s2, Teaches WHERE s1.id = Teaches.advisor AND s2.id=Teaches.student AND s1.name = 'Desiderius Erasmus';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
12,1,8,"SELECT s.id, s.name, s.university, s.year FROM Scientist s JOIN Teaches t ON s.id = t.student JOIN Scientist e ON t.advisor = e.id WHERE e.name = 'Desiderius Erasmus'; ",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
13,1,8,"SELECT S1.id, S1.name, S1.university, S1.year FROM scientist S1, scientist S2, teaches T WHERE S2.id = T.advisor AND S1.id = T.student AND S2.name = 'Desiderius Erasmus';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
14,1,8,"SELECT DISTINCT S.* FROM Scientist S, Teaches T, Scientist A WHERE A.id=T.advisor AND S.id=T.student AND A.name='Desiderius Erasmus';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
15,1,8,"SELECT S2.id, S2.name, S2.university, S2.year FROM Scientist S1, Scientist S2, Teaches T WHERE S1.name = 'Desiderius Erasmus' AND S2.id = T.student AND S1.id = T.advisor;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
16,1,8,"SELECT id, name, university, year FROM Scientist as S, Teaches as T WHERE S.id = T.Student AND T.Advisor = (SELECT id FROM Scientist WHERE name = 'Desiderius Erasmus');",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
17,1,8,"SELECT Scientist.* FROM Scientist, Teaches WHERE Scientist.id == Teaches.student AND Teaches.advisor ==  (SELECT id FROM Scientist WHERE name ==  'Desiderius Erasmus');",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
18,1,8,"SELECT S2.id, S2.name, S2.university, S2.year FROM Scientist S1, Scientist S2, Teaches T WHERE S1.id = T.advisor AND T.student=S2.id AND S1.name='Desiderius Erasmus';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
19,1,8,"select scientist.id, scientist.name, scientist.university, scientist.year from scientist, teaches where scientist.id = teaches.student and teaches.advisor = (select id from scientist where name = 'Desiderius Erasmus');",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
20,1,8,"SELECT id, name, university, year FROM Scientist, Teaches WHERE student = id AND advisor = (SELECT id FROM Scientist WHERE name = 'Desiderius Erasmus');",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
21,1,8,"SELECT S2.id, S2.name, S2.university, S2.year FROM Scientist S1, Scientist S2, Teaches T     WHERE S1.name = 'Desiderius Erasmus'     AND S2.id = T.student     AND T.advisor = S1.id;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
22,1,8,"SELECT * FROM Scientist, Teaches WHERE Teaches.student = Scientist.id AND Teaches.advisor = (SELECT id FROM Scientist WHERE name = 'Desiderius Erasmus');",0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
23,1,8,"SELECT students.id, students.name, students.university, students.year FROM Scientist AS students, Teaches, Scientist AS erasmus WHERE students.id=Teaches.student AND erasmus.id=Teaches.advisor AND erasmus.name='Desiderius Erasmus';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
249,1,8,"SELECT s.id, s.name, s.university, s.year FROM Scientist s JOIN Teaches t ON s.id = t.student WHERE t.advisor = (SELECT id FROM Scientist WHERE name = 'Desiderius Erasmus'); ",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
24,1,8,"SELECT s.id, s.name, s.university, s.year FROM Scientist s JOIN Teaches t ON s.id = t.student WHERE t.advisor = (     SELECT id     FROM Scientist     WHERE name = 'Desiderius Erasmus' ); ",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
25,1,8,"SELECT id, name, university, year FROM Scientist, Teaches WHERE id = student AND advisor = ( SELECT id FROM Scientist WHERE name = 'Desiderius Erasmus');",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
26,1,8,"SELECT Scientist.id, Scientist.name, Scientist.university, Scientist.year FROM Scientist, Teaches, Scientist AS S2 WHERE S2.name =  'Desiderius Erasmus'  AND S2.id = advisor AND student = Scientist.id;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
27,1,8,"SELECT P2.id, P2.name, P2.university, P2.year FROM Scientist DE, Scientist P2, Teaches WHERE DE.name = 'Desiderius Erasmus' AND DE.id = Teaches.advisor AND P2.id = Teaches.student;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
