Org Defined ID,Attempt #,Q #,Query,Grade,Out Of,Feedback
107,1,6,"""PRAGMA foreign_keys = ON;   CREATE TABLE Book(    isbn CHAR(13),    title TEXT NOT NULL,    author TEXT NOT NULL,    PRIMARY KEY(isbn),    UNIQUE(isbn) );   CREATE TABLE Copy(    isbn CHAR(13),    serial_number INT,    weight INT CHECK (weight >10 and weight <1000),    bookcase INT,    PRIMARY KEY(serial_number, isbn),    FOREIGN KEY (isbn)       REFERENCES Book(isbn)       ON DELETE CASCADE       ON UPDATE CASCADE       NOT DEFERRABLE );""",0,1,"""The query is not parseable. Therefore, the semantics could not be verified.
"""
108,1,6,ALTER table Copy  ADD CONSTRAINT CHECK (weight >= 10 AND weight <= 1000);,0,1,"""The query is not parseable. Therefore, the semantics could not be verified.
"""
109,1,6,"""CREATE TABLE Copy( 	isbn VARCHAR(13), 	serial_number INT, 	weight INT,        CHECK (weight >= 10 AND weight <= 1000), 	bookcase INT,     PRIMARY KEY (isbn,serial_number),     FOREIGN KEY (isbn) REFERENCES Book(isbn) ON DELETE CASCADE ON UPDATE CASCADE --My sql does not recognize DEFERRABLE );""",0,1,"""The query is not parseable. Therefore, the semantics could not be verified.
"""
109,2,6,"""CREATE TABLE Copy( 	isbn VARCHAR(13), 	serial_number INT, 	weight INT,        CHECK (weight >= 10 AND weight <= 1000), 	bookcase INT,     PRIMARY KEY (isbn,serial_number),     FOREIGN KEY (isbn) REFERENCES Book(isbn) ON DELETE CASCADE ON UPDATE CASCADE --Mysql does not recognize DEFERRABLE );""",0,1,"""The query is not parseable. Therefore, the semantics could not be verified.
"""
110,1,6,"""CREATE TABLE COPY( isbn INT,  serial number INT NOT NULL, weight INT CHECK (weight >= 10 AND weight <= 1000) bookcase INT NOT NULL, PRIMARY KEY (isbn, serial number), FOREIGN KEY (isbn) REFERENCES Book (isbn) ON DELETE CASCADE ON UPDATE CASCADE NOT DEFERRABLE )""",0,1,"""The query is not parseable. Therefore, the semantics could not be verified.
"""
111,1,6,"""CREATE TABLE Copy( isbn INT, serial number INT, weight INT, bookcase INT, PRIMARY KEY(isbn, serial number), FOREIGN KEY(isbn) REFERENCES Book(isbn), ON DELETE CASCADE ON UPDATE DEFEREABLE CHECK (weight>10 AND weight<1000) )""",0,1,"""The query is not parseable. Therefore, the semantics could not be verified.
"""
112,1,6,CREATE ASSERTION book_weight    CHECK ( NOT EXISTS (    SELECT *    FROM Copy   WHERE  weight >= 10 AND weight <= 1000) );,0,1,"""The query is not parseable. Therefore, the semantics could not be verified.
"""
113,1,6,ALTER TABLE Coppy ADD CONSTRAINT checkweight CHECK (weight IS NULL OR (weight >= 10 AND weight <= 1000));,0.42857142857142855,1,"""1️⃣ Goal:
The query is supposed to:
 ● Alter table 'copy': ADD CONSTRAINT (weight >= 10 and weight <= 1000).

2️⃣ Correct Clauses:
✅ Number of operations
✅ Operation types

3️⃣ Issues found in the following sections:
❌ Table name
❌ Operation 1

❗ Problem Details:
● The table name should be 'copy', but is 'coppy'.
● Op 1: expected CHECK condition '(weight >= 10 and weight <= 1000)' but found '((unknown expression) IS NULL  or (weight >= 10 and weight <= 1000))'.

4️⃣ Next steps:
💡 Use ALTER TABLE copy …
Use CHECK ((weight >= 10 and weight <= 1000)).
"""
114,1,6,"""CREATE TABLE Copy( isbn INT,  serial_number INT, weight INT, bookcase INT, UNIQUE (isbn, serial_number),  FOREIGN KEY (isbn) REFERENCES Book(isbn) ON delete cascade ON update cascade,  CHECK(weight >= 10 AND weight <= 1000) );   -- INSERT INTO Copy -- VALUES -- (9781292025827,123, 8 ,5); -- Error: CHECK constraint failed: weight >= 10 AND weight <= 1000""",0.42857142857142855,1,"""1️⃣ Goal:
The query is supposed to:
 ● Create a table named 'copy'. Columns: isbn varchar, serial_number int4, weight int4 and bookcase int4. Primary key on (isbn, serial_number). Foreign keys: FOREIGN KEY (isbn) REFERENCES book (isbn). Check constraints: CHECK ((weight >= 10 and weight <= 1000)). 

2️⃣ Correct Clauses:
✅ Table name
✅ Column names
✅ Foreign keys
✅ Check constraints

3️⃣ Issues found in the following sections:
❌ Type of 'isbn'
❌ Primary key
❌ Unique constraints

❗ Problem Details:
● The type for column 'isbn' should be 'varchar', but you have 'int4'.
● Missing primary key column(s): 'isbn',  'serial_number'.
● Unexpected UNIQUE constraint(s) found.

4️⃣ Next steps:
💡 Change the type of column 'isbn' to 'varchar'.
💡 Include the missing primary key column(s): 'isbn',  'serial_number'.
💡Remove the UNIQUE constraint definitions.
"""
114,2,6,"""DROP TABLE Copy;    CREATE TABLE Copy( 	isbn TEXT NOT NULL, 	serial INT, 	weight INT 	CHECK (weight >= 10 AND weight <= 1000),  	bookcase INT, 	UNIQUE(serial) 	FOREIGN KEY (isbn) 	REFERENCES Book(isbn) 	ON DELETE CASCADE 	ON UPDATE CASCADE );   INSERT INTO Book VALUES ('9781292025827', 'A first course in Database Systems', 'Jennifer Widom');   INSERT INTO Copy VALUES ('9781292025827', 1, 9, 81); -- Error: CHECK constraint failed: weight >= 10 AND weight <= 1000   INSERT INTO Copy VALUES ('9781292025827', 1, 1001, 81); -- Error: CHECK constraint failed: weight >= 10 AND weight <= 1000   INSERT INTO Copy VALUES ('9781292025827', 1, 1000, 81);""",0,1,"""The query is not parseable. Therefore, the semantics could not be verified.
"""
