Org Defined ID,Attempt #,Q #,Answer,Score,Out Of,Feedback
1,1,IPC033-234 v1,"SELECT email, COUNT(doi) FROM Written_by WHERE sequence_nr = 1 ",1,1,"The query could not be executed. SYNTAX: Correct! Well done. . Binder Error: column ""email"" must appear in the GROUP BY clause or must be part of an aggregate function.Either add it to the GROUP BY list, or use ""ANY_VALUE(email)"" if the exact value of ""email"" is not important.LINE 1: SELECT email, COUNT(doi) FROM Written_by WHERE...               ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
2,1,IPC033-234 v1,"SELECT email, COUNT(doi) FROM Written_by WHERE sequence_nr = 1;  ",1,1,"The query could not be executed. SYNTAX: Correct! Well done. . Binder Error: column ""email"" must appear in the GROUP BY clause or must be part of an aggregate function.Either add it to the GROUP BY list, or use ""ANY_VALUE(email)"" if the exact value of ""email"" is not important.LINE 1: SELECT email, COUNT(doi) FROM Written_by WHERE...               ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
3,1,IPC033-234 v1,"SELECT p.email, COUNT(doi) as Paper_Count FROM Person a, Written_by w, Paper p WHERE a.email = w.email and w.doi = p.doi AND w.sequence_nr = 1 GROUP BY 1, 2;",1,1,"The query could not be executed. SYNTAX: Correct! Well done. . Binder Error: Ambiguous reference to column name ""doi"" (use: ""p.doi"" or ""w.doi""). This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
4,1,IPC033-234 v1,"SELECT GROUP BY email, COUNT(doi) FROM Written WHERE sequence_nr = 1;",0,1," SYNTAX: The query is not parseable. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
5,1,IPC033-234 v1,"SELECT person_name, email, COUNT (doi) FROM Person, Written_by WHERE Person.email = Written_by.email AND Written_by.sequence_nr = 1 GROUP BY person_name",1,1,"The query could not be executed. SYNTAX: Correct! Well done. . Binder Error: Ambiguous reference to column name ""email"" (use: ""Written_by.email"" or ""Person.email""). This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
6,1,IPC033-234 v1,"SELECT email, person_name COUNT (Written_by.doi) AS number_of_papers FROM  Person, Written_by WHERE Person.email = Written_by.email  AND Written_by.sequence_nr = 1 GROUP BY person_name",0,1," SYNTAX: The query is not parseable. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
7,1,IPC033-234 v1,"SELECT P2.person_name, P2.email, COUNT(P1.doi) FROM Paper P1, Person P2, Written_by W WHERE P1.doi = W.doi AND W.email = P2.email GROUP BY person_name ;",1,1,"The query could not be executed. SYNTAX: Correct! Well done. . Binder Error: column ""email"" must appear in the GROUP BY clause or must be part of an aggregate function.Either add it to the GROUP BY list, or use ""ANY_VALUE(email)"" if the exact value of ""email"" is not important.LINE 1: SELECT P2.person_name, P2.email, COUNT(P1.doi) FROM Paper P1, ...                               ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
8,1,IPC033-234 v1,"SELECT email, COUNT(*) FROM Person, Written_by WHERE Person.email = Written_by.email AND Written_by.sequence_nr = ´1´ GROUP BY email ",1,1,"The query could not be executed. SYNTAX: Correct! Well done. . Binder Error: Ambiguous reference to column name ""email"" (use: ""Written_by.email"" or ""Person.email""). This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
9,1,IPC033-234 v1,"Select Person.person_name, Person.email, Count(Paper.doi) as total_number_of_papers from Person JOIN Written_by ON Person.email=Written_by.email JOIN Paper ON Written_by.doi=Paper.doi Group by Person.person_name Where  Written_by.sequence_nr=1",0,1," SYNTAX: The query is not parseable. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
10,1,IPC033-234 v1,"SELECT W.email, COUNT(W.doi) FROM Written_by W WHERE sequence_nr = 1;",1,1,"The query could not be executed. SYNTAX: Correct! Well done. . Binder Error: column ""email"" must appear in the GROUP BY clause or must be part of an aggregate function.Either add it to the GROUP BY list, or use ""ANY_VALUE(email)"" if the exact value of ""email"" is not important.LINE 1: SELECT W.email, COUNT(W.doi) FROM Written_by W...               ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
11,1,IPC033-234 v1,"SELECT p.email, COUNT(*) FROM Person p, Written_by wr WHERE wr.email = p.email AND wr.sequence_nr = 1 GROUP BY p.email ;",1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
12,1,IPC033-234 v1,"SELECT Person.email, COUNT(Person.person_name) FROM Person, Paper, Written_by WHERE Person.email = Written_by.email AND Written_by.doi = Paper.doi AND Written_by.sequence_nr = '1' GROUP BY Person.email;",1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
13,1,IPC033-234 v1,"SELECT DISTINCT Person.email, COUNT(Paper.title) FROM Person, Paper WHERE Paper.doi=Written_by.doi AND Person.email=Written_by.email  AND Written_by.sequence=1;  ",1,1,"The query could not be executed. SYNTAX: Correct! Well done. . Binder Error: Referenced table ""Written_by"" not found!Candidate tables: ""Person""LINE 1: ...le) FROM Person, Paper WHERE Paper.doi=Written_by.doi AND Person.email=Written...                                                  ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
14,1,IPC033-234 v1,"SELECT Person.email, COUNT(Paper.doi) FROM Person, Written_by, Paper WHERE Paper.doi = Written_by.doi AND Written_by.email = Person.email AND Written_by.sequence_nr = 1 GROUP BY Person.email;  ",1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
15,1,IPC033-234 v1,"SELECT email, SUM(doi) AS number_written_papers FROM Written_by WHERE sequence_nr = 1;",1,1,"The query could not be executed. SYNTAX: Correct! Well done. . Binder Error: No function matches the given name and argument types 'sum(VARCHAR)'. You might need to add explicit type casts.	Candidate functions:	sum(DECIMAL) -> DECIMAL	sum(SMALLINT) -> HUGEINT	sum(INTEGER) -> HUGEINT	sum(BIGINT) -> HUGEINT	sum(HUGEINT) -> HUGEINT	sum(DOUBLE) -> DOUBLELINE 1: SELECT email, SUM(doi) AS number_written_papers FROM ...                      ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
16,1,IPC033-234 v1,"SELECT email , COUNT (sequence_nr) FROM Written_by , Person WHERE Written_by.email = Person.email AND sequence_nr = 1 ;   ",1,1,"The query could not be executed. SYNTAX: Correct! Well done. . Binder Error: Ambiguous reference to column name ""email"" (use: ""Person.email"" or ""Written_by.email""). This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
17,1,IPC033-234 v1,"SELECT  DISTINCT person  FROM Person, Written_by WHERE Person.email = Written_by.email AND sequence_nr=1",1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
18,1,IPC033-234 v1,"SELECT email, COUNT(sequence_nr) FROM Written_by WHERE COUNT(sequence_nr) = (    SELECT sequence_nr   FROM Written_by   WHERE sequence_nr = 1   )",1,1,"The query could not be executed. SYNTAX: Correct! Well done. . Binder Error: WHERE clause cannot contain aggregates!LINE 1: ...UNT(sequence_nr) FROM Written_by WHERE COUNT(sequence_nr) = (    SELECT sequen...                                                  ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
19,1,IPC033-234 v1,"SELECT Person.email, COUNT(Written_by.doi)  FROM Person, Written_by WHERE Written_by.sequence_nr = 1 GROUP BY Person.email;",1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
20,1,IPC033-234 v1,"SELECT Person.email, COUNT(Written_by.doi) FROM Person, Written_by WHERE Person.email = Written_by.email AND Written_by.sequence_nr = 1; ",1,1,"The query could not be executed. SYNTAX: Correct! Well done. . Binder Error: column ""email"" must appear in the GROUP BY clause or must be part of an aggregate function.Either add it to the GROUP BY list, or use ""ANY_VALUE(email)"" if the exact value of ""email"" is not important.LINE 1: SELECT Person.email, COUNT(Written_by.doi) FRO...               ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
21,1,IPC033-234 v1,"SELECT email, COUNT doi GROUP BY person_name FROM Written_by NATURAL JOIN Person WHERE Person.email=Written_by.email AND sequence_nr=´1´;",0,1," SYNTAX: The query is not parseable. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
22,1,IPC033-234 v1,"SELECT person_name, P.email or W.email, Count(sequence_nr = 1) AS first_author_written_papers FROM Person P, Written_by W WHERE P.email = W.email  ",1,1,"The query could not be executed. SYNTAX: Correct! Well done. . Binder Error: column ""person_name"" must appear in the GROUP BY clause or must be part of an aggregate function.Either add it to the GROUP BY list, or use ""ANY_VALUE(person_name)"" if the exact value of ""person_name"" is not important.LINE 1: SELECT person_name, P.email or W.email, Count(...               ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
23,1,IPC033-234 v1,"SELECT email, COUNT(DISTINCT email) FROM Written_by WHERE sequence_nr = 1;",1,1,"The query could not be executed. SYNTAX: Correct! Well done. . Binder Error: column ""email"" must appear in the GROUP BY clause or must be part of an aggregate function.Either add it to the GROUP BY list, or use ""ANY_VALUE(email)"" if the exact value of ""email"" is not important.LINE 1: SELECT email, COUNT(DISTINCT email) FROM Writt...               ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
24,1,IPC033-234 v1,"SELECT Person.email, Person.name, COUNT(*) FROM Person, Written_by, Paper WHERE Person.email = Written_by.email AND Written_by.doi = Paper.doi GROUP BY Person.email, Person.name",1,1,"The query could not be executed. SYNTAX: Correct! Well done. . Binder Error: Table ""Person"" does not have a column named ""name""LINE 1: ...doi = Paper.doi GROUP BY Person.email, Person.name                                                  ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
25,1,IPC033-234 v1,"SELECT email, COUNT(email) FROM Wrriten_by  GROUP BY email HAVING squence_nr = 1;",1,1,"The query could not be executed. SYNTAX: Correct! Well done. . Catalog Error: Table with name Wrriten_by does not exist!Did you mean ""Written_by""?LINE 1: SELECT email, COUNT(email) FROM Wrriten_by  GROUP BY email HAVING squen...                                        ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
26,1,IPC033-234 v1,"SELECT Written_by.email, COUNT(Paper.doi) FROM Written_by -- Get emails and the number of papers they wrote JOIN Paper ON Paper.doi=Written_by.doi -- Join using doi as the common column WHERE Written_by.sequence_nr=1; -- Make sure they are first author",1,1,"The query could not be executed. SYNTAX: Correct! Well done. . Binder Error: Referenced table ""Paper"" not found!Candidate tables: ""Written_by""LINE 1: SELECT Written_by.email, COUNT(Paper.doi) FROM Written_by -- Get email...                                       ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
27,1,IPC033-234 v1,"SELECT email, count(*) as nr_of_papers_produced FROM Written_by WHERE sequence_nr = 1 GROUP BY email;",1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
28,1,IPC033-234 v1,"SELECT email, COUNT(doi) FROM (JOIN Paper, Written_By) GROUP BY email;",0,1," SYNTAX: The query is not parseable.  The query ffailed to process in syntax analysis.. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
29,1,IPC033-234 v1,"SELECT DISTINCT email, Count(sequence_nr) AS written FROM Person, Written  WHERE Person.email = Written_by.email  AND sequence_nr = 1; ",1,1,"The query could not be executed. SYNTAX: Correct! Well done. . Catalog Error: Table with name Written does not exist!Did you mean ""Written_by""?. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
30,1,IPC033-234 v1,"SELECT email,COUNT(*) FROM Person,Written_by,Paper WHERE Person.email=Written_by.email AND Written_by.doi = Paper.doi GROUP BY email",1,1,"The query could not be executed. SYNTAX: Correct! Well done. . Binder Error: Ambiguous reference to column name ""email"" (use: ""Person.email"" or ""Written_by.email""). This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
31,1,IPC033-234 v1,"SELECT w.email, COUNT(*) FROM Written_by w, Paper p WHERE w.sequence_nr = 1 AND w.doi = p.doi ORDER BY COUNT(*) DESC;",1,1,"The query could not be executed. SYNTAX: Correct! Well done. . Binder Error: column ""email"" must appear in the GROUP BY clause or must be part of an aggregate function.Either add it to the GROUP BY list, or use ""ANY_VALUE(email)"" if the exact value of ""email"" is not important.LINE 1: SELECT w.email, COUNT(*) FROM Written_by w, Pa...               ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
32,1,IPC033-234 v1,"SELECT Written_by.email, COUNT(*) FROM Written_by, Paper WHERE Written_by.doi = Paper.doi AND sequence_nr = 1 GROUP BY Written_by.email;",1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
33,1,IPC033-234 v1,"SELECT P.email, COUNT(*) FROM Person P, Written_by W, Paper Pa WHERE P.email = W.email AND W.sequence_nr = 1 AND W.doi=Pa.doi GROUP BY P.email;",1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
34,1,IPC033-234 v1,"SELECT email, COUNT(Paper) FROM Paper, Written_by WHERE Paper.doi = Written_by.doi AND sequence_nr = 1 GROUP BY email;",1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
35,1,IPC033-234 v1,"SELECT Paper.email, COUNT(Paper.person_name) AS number_of_papers FROM Paper, Written WHERE Paper.doi = Written.doi AND Written.sequence_nr = '1'; ",1,1,"The query could not be executed. SYNTAX: Correct! Well done. . Catalog Error: Table with name Written does not exist!Did you mean ""Written_by""?. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
36,1,IPC033-234 v1,"SELECT email, COUNT(*) FROM Person, Written_by WHERE Person.email = Written_by.email AND Written_by.sequence_nr = 1;",1,1,"The query could not be executed. SYNTAX: Correct! Well done. . Binder Error: Ambiguous reference to column name ""email"" (use: ""Written_by.email"" or ""Person.email""). This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
37,1,IPC033-234 v1,"SELECT email, COUNT(*) AS number_of_papers_written FROM Written_by WHERE sequence_nr = 1; GROUP BY email;",0.5,1," SYNTAX: The query is not parseable.  SYNTAX MINOR ERROR: To make the query parseable, it was changed to, 'select email, count(*) as number_of_papers_written from written_by where sequence_nr = 1 group by email;'. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
38,1,IPC033-234 v1,"SELECT P.email, COUNT(*) AS num_of_papers FROM Paper PP, Person P, Written_by W WHERE PP.doi = W.doi AND P.email = W.email GROUP BY email ORDER BY num_of_papers;  ",1,1,"The query could not be executed. SYNTAX: Correct! Well done. . Binder Error: Ambiguous reference to column name ""email"" (use: ""W.email"" or ""P.email""). This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
39,1,IPC033-234 v1,"SELECT Person.email, COUNT(Paper.doi) AS number_of_papers FROM Person, Paper, Written_by WHERE Person.email=Written_by.email AND Written_by.doi=Paper.doi GROUP BY Person.email;",1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
40,1,IPC033-234 v1,"Select Person.person_name, Person.email, count(Written_by.doi) From Person, Written_by where Person.email = Written_by.email  and sequence_nr = 1 group by Written_by.email;",1,1,"The query could not be executed. SYNTAX: Correct! Well done. . Binder Error: column ""person_name"" must appear in the GROUP BY clause or must be part of an aggregate function.Either add it to the GROUP BY list, or use ""ANY_VALUE(person_name)"" if the exact value of ""person_name"" is not important.LINE 1: Select Person.person_name, Person.email, count...               ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
41,1,IPC033-234 v1,"SELECT DISTINCT email, COUNT(doi) FROM Written_by WHERE sequence_nr = '1';",1,1,"The query could not be executed. SYNTAX: Correct! Well done. . Binder Error: column ""email"" must appear in the GROUP BY clause or must be part of an aggregate function.Either add it to the GROUP BY list, or use ""ANY_VALUE(email)"" if the exact value of ""email"" is not important.LINE 1: SELECT DISTINCT email, COUNT(doi) FROM Written_by WHERE...                        ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
42,1,IPC033-234 v1,"SELECT email, count(*)  FROM Written_by  WHERE sequence_nr = 1  GROUP BY email ;",1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
