Org Defined ID,Attempt #,Q #,Answer,Score,Out Of,Feedback
1,1,10,"SELECT DISTINCT A.name FROM Artist A WHERE EXISTS (   SELECT *   FROM Performs P, Produces PR, Writes W   WHERE P.artist_id = A.artist_id     AND PR.artist_id = A.artist_id     AND W.artist_id = A.artist_id     AND P.track_id = PR.track_id     AND PR.track_id = W.track_id );",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
2,1,10,"SELECT DISTINCT A.artist_id, A.name FROM Artist A, Performs P, Produces R, Writes W WHERE A.artist_id = P.artist_id AND A.artist_id = R.artist_id AND A.artist_id = W.artist_id AND P.track_id = R.track_id AND R.track_id = W.track_id;",0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
4,1,10,"SELECT DISTINCT      Artist.artist_id, Artist.name FROM      Artist JOIN      Performs ON Artist.artist_id = Performs.artist_id JOIN      Produces ON Artist.artist_id = Produces.artist_id JOIN      Writes ON Artist.artist_id = Writes.artist_id WHERE Artist.artist_id = Performs.artist_id AND Artist.artist_id = Produces.artist_id AND Artist.artist_id = Writes.artist_id;",0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
5,1,10,"SELECT DISTINCT A.artist_id, A.name FROM Artist A, Performs P, Produces Pr, Writes W WHERE A.artist_id = P.artist_id  AND A.artist_id = Pr.artist_id  AND A.artist_id = W.artist_id AND P.track_id = Pr.track_id  AND P.track_id = W.track_id;",0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
7,1,10,"SELECT DISTINCT A.artist_id, A.name FROM Artist A JOIN Performs P ON A.artist_id = P.artist_id JOIN Produces R ON A.artist_id = R.artist_id JOIN Writes W ON A.artist_id = W.artist_id WHERE P.track_id = R.track_id AND P.track_id = W.track_id; ",0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
8,1,10,"SELECT DISTINCT A.artist_id, A.name FROM Artist A, Track T, Performs P, Produces Pr, Writes W WHERE A.artist_id=P.artist_id AND P.track_id=T.track_id AND W.artist_id=A.artist_id AND Pr.artist_id=A.artist_id AND T.track_id=W.track_id AND T.track_id=Pr.track_id;",0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
9,1,10,"SELECT DISTINCT A.artist_id, A.name FROM Artist A JOIN Performs P ON A.artist_id = P.artist_id JOIN Produces Pr ON A.artist_id = Pr.artist_id AND P.track_id = Pr.track_id JOIN Writes W ON A.artist_id = W.artist_id AND P.track_id = W.track_id ;",0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
10,1,10,"SELECT DISTINCT      A.artist_id,       A.name FROM      Artist A JOIN       Performs P ON A.artist_id = P.artist_id JOIN      Produces Pr ON A.artist_id = Pr.artist_id AND P.track_id = Pr.track_id JOIN  Writes W ON A.artist_id = W.artist_id AND P.track_id = W.track_id; ",0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
11,1,10,"SELECT DISTINCT A.artist_id, A.name FROM Artist A JOIN Performs P ON A.artist_id = P.artist_id JOIN Track T ON P.track_id = T.track_id JOIN Produces Pr ON A.artist_id = Pr.artist_id AND Pr.track_id = T.track_id JOIN Writes W ON A.artist_id = W.artist_id AND W.track_id = T.track_id; ",0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
12,1,10,,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
