Org Defined ID,Attempt #,Q #,Answer,Score,Out Of,Feedback
1,1,6,"SELECT Name, sum(Revenue) FROM Fact_Table, Customer_DIM, Time_DIM WHERE Fact_Table.Customer_ID = Customer_DIM.Customer_ID AND Fact_Table.Time_ID = Time_DIM.Time_ID AND City = 'Nijmegen' AND Year = 2021 GROUP BY Name;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
2,1,6,"select Customer_Dim.name, sum(fact_table.revenue) from fact_table join product_DIM on fact_table.product_id = product_dim.product_id join customer_DIM on fact_table.customer_id = customer_dim.customer_id join time_DIM on fact_table.time_id = time_DIM.time_id where cusomer_DIM.city = 'Nijmegen' and time_DIM.year = 2021 group by Customer_DIM.name",0.375,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Referenced table ""cusomer_DIM"" not found!Candidate tables: ""customer_DIM""LINE 1: ...table.time_id = time_DIM.time_id where cusomer_DIM.city = 'Nijmegen' and time_...                                                  ^. This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
3,1,6,"SELECT Customer_DIM.Name, SUM(Fact_Table.Revenue) FROM Customer JOIN Fact_Table ON Fact_Table.Customer_ID = Customer_DIM.Customer_ID JOIN Time_DIM ON Time_DIM.Time_ID = Fact_Table.Time_ID WHERE Time_DIM.Year = 2021 AND Customer_DIM.City = 'Nijmegen' GROUP BY Customer_DIM.Name;",0.375,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Catalog Error: Table with name Customer does not exist!Did you mean ""Customer_DIM""?. This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
4,1,6,"SELECT Name, sum(Revenue) FROM Customer_DIM NATURAL JOIN Fact_Table NATURAL JOIN Time_DIM WHERE City == ""Nijmegen"" AND Year == 2021 GROUP BY Name;",0.375,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Referenced column ""Nijmegen"" not found in FROM clause!Candidate bindings: ""Customer_DIM.Name""LINE 1: ...le NATURAL JOIN Time_DIM WHERE City == ""Nijmegen"" AND Year == 2021 GROUP BY Na...                                                  ^. This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
5,1,6,"SELECT Name, SUM(Revenue) FROM Customer_DIM NATURAL JOIN Fact_Table NATURAL JOIN Time_DIM WHERE Customer_DIM = 'Nijmegen' AND Time_DIM.year = '2021' GROUP BY Name;    ",0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
6,1,6,"SELECT Customer_DIM.Name, SUM(Fact_Table.Revenue) FROM Customer_DIM, Fact_Table, Time_DIM WHERE Customer_DIM.Customer_ID = Fact_Table.Customer_ID AND Fact_Table.Time_ID = Time_DIM.time_ID AND Customer_DIM.City = 'Nijmegen' AND Time_DIM.Year = 2021 GROUP BY Customer_DIM.Name ;   ",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
7,1,6,"SELECT Customer_DIM.Name, SUM(Fact_Table.Revenue) FROM Fact_Table JOIN Customer_DIM ON Fact_Table.Customer_ID = Customer_DIM.Customer_ID JOIN Time_DIM ON Fact_Table.Time_ID = Time_DIM.Time_ID WHERE Customer_DIM.City = 'Nijmegen' AND Time_DIM.Year = 2021 GROUP BY Customer_DIM.Name;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
8,1,6,"SELECT Customer_DIM.Name, SUM(Fact_Table.Revenue) FROM Fact_Table, Customer_DIM, Time_DIM WHERE Fact_Table.Customer_ID = Customer_DIM.Customer_ID AND Fact_Table.Time_ID = Time_DIM.Time_ID AND Customer_DIM.City = 'Nijmegen' AND Time_DIM.Year = 2021 GROUP BY Fact_Table.Customer_ID",0.375,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: column ""Name"" must appear in the GROUP BY clause or must be part of an aggregate function.Either add it to the GROUP BY list, or use ""ANY_VALUE(Name)"" if the exact value of ""Name"" is not important.LINE 1: SELECT Customer_DIM.Name, SUM(Fact_Table.Reven...               ^. This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
9,1,6,"SELECT c.Name, SUM(f.Revenue) AS Total_Revenue FROM Fact_Table f JOIN Customer_DIM c ON f.Customer_ID = c.Customer_ID JOIN Time_DIM t ON f.Time_ID = t.Time_ID WHERE c.City = 'Nijmegen'    AND t.Year = 2021 GROUP BY c.Name",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
239,1,6,,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
