Org Defined ID,Attempt #,Q #,Answer,Score,Out Of,Feedback
1,1,IPC033-293 v1,SELECT album_id FROM Release WHERE country = 'Belgium';,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
2,1,IPC033-293 v1,SELECT album_id FROM Release WHERE country = 'Belgium';,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
3,1,IPC033-293 v1,SELECT album_id FROM Release WHERE country = 'Belgium';,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
4,1,IPC033-293 v1,SELECT album_id FROM Release WHERE country = 'Belgium';,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
5,1,IPC033-293 v1,SELECT DISTINCT album_id  FROM Release  WHERE country = ´Belgium´;,0.75,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct. . Binder Error: Referenced column ""´Belgium´"" not found in FROM clause!Candidate bindings: ""Release.album_id""LINE 1: ...album_id  FROM Release  WHERE country = ´Belgium´;                                                   ^. There was an error in grading this quiz."
6,1,IPC033-293 v1,"SELECT album_id, country FROM Release WHERE country ='Belgium' ;",0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . There was an error in grading this quiz."
7,1,IPC033-293 v1,SELECT R.album_id FROM Release R WHERE R.country = 'Belgium';,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
8,1,IPC033-293 v1,SELECT Album.album_id FROM Album NATURAL JOIN Release WHERE country = 'Belgium';,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
9,1,IPC033-293 v1,SELECT album_id FROM Release WHERE country='Belgium';,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
10,1,IPC033-293 v1,SELECT album_id FROM Release WHERE country = 'Belgium';,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
11,1,IPC033-293 v1,"SELECT Album.album_id FROM Album, Release WHERE Album.album_id = Release.album_id AND Release.country = 'Belgium';",1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
12,1,IPC033-293 v1,"SELECT Album.album_id FROM Album A, Release R WHERE A.album_id = R.album_id AND R.country = ´Belgium´;",0.25,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Referenced column ""´Belgium´"" not found in FROM clause!Candidate bindings: ""R.album_id""LINE 1: ...A.album_id = R.album_id AND R.country = ´Belgium´;                                                   ^. There was an error in grading this quiz."
13,1,IPC033-293 v1,SELECT album_id FROM Release WHERE country = ´Belgium´;,0.75,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct. . Binder Error: Referenced column ""´Belgium´"" not found in FROM clause!Candidate bindings: ""Release.album_id""LINE 1: ...T album_id FROM Release WHERE country = ´Belgium´;                                                   ^. There was an error in grading this quiz."
14,1,IPC033-293 v1,SELECT Release.album_id FROM Release WHERE Release.country = ´Belgium´;,0.75,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct. . Binder Error: Referenced column ""´Belgium´"" not found in FROM clause!Candidate bindings: ""Release.album_id""LINE 1: ...id FROM Release WHERE Release.country = ´Belgium´;                                                   ^. There was an error in grading this quiz."
15,1,IPC033-293 v1,"SELECT Album.album_id FROM Album, Release WHERE Album.album_id = Release.album_id AND Release.country = ´Belgium´;",0.75,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct. . Binder Error: Referenced column ""´Belgium´"" not found in FROM clause!Candidate bindings: ""Album.album_id""LINE 1: ... Release.album_id AND Release.country = ´Belgium´;                                                   ^. There was an error in grading this quiz."
16,1,IPC033-293 v1,"SELECT A.album_id FROM Album A, Release R WHERE A.album_id = R.album_id AND R.country = 'Belgium'",1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
17,1,IPC033-293 v1,SELECT album_id FROM Release WHERE country = 'Belgium';,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
18,1,IPC033-293 v1,"SELECT DISTINCT album_id FROM Album A, Release R WHERE A.album_id=R.album_id AND R.country = ´Belgium´;",0.25,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Ambiguous reference to column name ""album_id"" (use: ""R.album_id"" or ""A.album_id""). There was an error in grading this quiz."
19,1,IPC033-293 v1,"SELECT album_id  FROM Album, Release  WHERE Album.album_id = Release.album_id AND Release.country = 'Belgium';",0.25,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Ambiguous reference to column name ""album_id"" (use: ""Release.album_id"" or ""Album.album_id""). There was an error in grading this quiz."
20,1,IPC033-293 v1,SELECT album_id FROM Album WHERE Album.album_id = Release.album_id WHERE Release.album_id (FROM Release SELECT country WHERE country = 'Belgium');,0,1," SYNTAX: The query is not parseable.  The query ffailed to process in syntax analysis. SEMANTICS: Since the query is not parseable, we could not verify the semantics. . There was an error in grading this quiz."
21,1,IPC033-293 v1,"SELECT album_id FROM Album, Release WHERE Album.album_id = Release.album_id AND Release.country = 'Belgium';",0.25,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Ambiguous reference to column name ""album_id"" (use: ""Release.album_id"" or ""Album.album_id""). There was an error in grading this quiz."
22,1,IPC033-293 v1,SELECT album_id FROM Album WHERE album_id IN (   SELECT album_id   FROM Release   WHERE country = ´Belgium´ );,0.25,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Referenced column ""´Belgium´"" not found in FROM clause!Candidate bindings: ""Release.album_id"". There was an error in grading this quiz."
23,1,IPC033-293 v1,SELECT album_id FROM Release WHERE country = 'Belgium',1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
24,1,IPC033-293 v1,SELECT r.album_id FROM Release r WHERE country = ´Belgium´,0.25,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Referenced column ""´Belgium´"" not found in FROM clause!Candidate bindings: ""r.album_id""LINE 1: ...album_id FROM Release r WHERE country = ´Belgium´                                                   ^. There was an error in grading this quiz."
25,1,IPC033-293 v1,SELECT album_id FROM Release WHERE country = 'Belgium';,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
26,1,IPC033-293 v1,SELECT album_id FROM Release WHERE country = 'Belgium';,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
27,1,IPC033-293 v1,SELECT album_id FROM Release WHERE country = 'Belgium';,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
28,1,IPC033-293 v1,"SELECT DISTINCT album_id FROM Album A, Release R WHERE A.album_id = R.album_id AND R.country = ´Belgium´;",0.25,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Ambiguous reference to column name ""album_id"" (use: ""R.album_id"" or ""A.album_id""). There was an error in grading this quiz."
29,1,IPC033-293 v1,SELECT album_id FROM Release WHERE country = 'Belgium';,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
30,1,IPC033-293 v1,SELECT album_id FROM Release WHERE country = 'Belgium';,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
31,1,IPC033-293 v1,SELECT Release.album_id FROM Release WHERE Release.country = 'Belgium';,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
32,1,IPC033-293 v1,"SELECT album_id FROM Album, Release WHERE Album.album_id = Release.album_id AND country = 'Belgium';",0.25,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Ambiguous reference to column name ""album_id"" (use: ""Release.album_id"" or ""Album.album_id""). There was an error in grading this quiz."
33,1,IPC033-293 v1,SELECT album_id FROM Release WHERE country = 'Belgium';,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
34,1,IPC033-293 v1,SELECT album_id FROM Release WHERE country = 'Belgium';,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
35,1,IPC033-293 v1,SELECT album_id FROM Release WHERE country = 'Belgium';,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
36,1,IPC033-293 v1,"SELECT a.album_id FROM Album a, Release r WHERE a.album_id = r.album_id and r.country = 'Belgium';",1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
37,1,IPC033-293 v1,SELECT album_id FROM Release WHERE Release.country='Belgium';,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
38,1,IPC033-293 v1,SELECT album_id FROM Release WHERE country = 'Belgium';,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
39,1,IPC033-293 v1,SELECT Release.album_id FROM Release WHERE country = 'Belgium';,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
40,1,IPC033-293 v1,"SELECT album_id FROM Album, Release WHERE Album.album_id = Release.album_id AND Release.country = 'Belgium';",0.25,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Ambiguous reference to column name ""album_id"" (use: ""Release.album_id"" or ""Album.album_id""). There was an error in grading this quiz."
41,1,IPC033-293 v1,SELECT album_id FROM Release WHERE country = 'Belgium',1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
42,1,IPC033-293 v1,"SELECT album_id FROM Album, Release WHERE Album.album_id = Release.album_id AND country = 'Belgium';",0.25,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Ambiguous reference to column name ""album_id"" (use: ""Release.album_id"" or ""Album.album_id""). There was an error in grading this quiz."
43,1,IPC033-293 v1,SELECT album_id FROM Release WHERE country=´Belgium´;,0.75,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct. . Binder Error: Referenced column ""´Belgium´"" not found in FROM clause!Candidate bindings: ""Release.album_id""LINE 1: ...ECT album_id FROM Release WHERE country=´Belgium´;                                                   ^. There was an error in grading this quiz."
44,1,IPC033-293 v1,SELECT album_id FROM Release WHERE country = ´Belgium´;,1,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS MINOR ERROR: To make the query have correct semantics, it was changed to, 'SELECT album_id FROM Release WHERE country = 'Belgium';'. . Binder Error: Referenced column ""´Belgium´"" not found in FROM clause!Candidate bindings: ""Release.album_id""LINE 1: ...T album_id FROM Release WHERE country = ´Belgium´;                                                   ^. There was an error in grading this quiz."
45,1,IPC033-293 v1,SELECT DISTINCT album_id FROM Release WHERE country = 'Belgium';,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
