Org Defined ID,Attempt #,Q #,Query,Grade,Out Of,Feedback
666,1,3,"""INSERT INTO Copy (serial_number, isbn, weight, bookcase)  VALUES (1, '1234567890', 500, 7);""",1,1,"""🟢 Correct."""
667,1,3,"""INSERT INTO Copy VALUES (9781292025827, 22, 222, 12);""",1,1,"""🟢 Correct."""
668,1,3,"""INSERT INTO Copy VALUES ('97812920258278', 1231, 122, 2);""",0.3142857142857143,1,"""1️⃣ Goal:
The query is supposed to:
 ● Insert into table 'copy'. Insert values: (9781292025827, 22, 222, 12)

2️⃣ Correct Clauses:
✅ Target table
✅ Target columns

3️⃣ Issues found in the following sections:
❌ Row 1: column 1
❌ Row 1: column 2
❌ Row 1: column 3
❌ Row 1: column 4

❗ Problem Details:
● Mismatch in values at row 1, column 1: expected '9781292025827', found '97812920258278'.
● Mismatch in values at row 1, column 2: expected '22', found '1231'.
● Mismatch in values at row 1, column 3: expected '222', found '122'.
● Mismatch in values at row 1, column 4: expected '12', found '2'.

4️⃣ Next steps:
💡 Fix the value at row 1: column 1.
💡 Fix the value at row 1: column 2.
💡 Fix the value at row 1: column 3.
💡 Fix the value at row 1: column 4.
5️⃣ Additional Information:
● Results Analysis: ❌ Your query should have violated a foreign key constraint, but it did not.
"""
669,1,3,"""INSERT INTO Copy(isbn, serial_number, weight, bookcase) VALUES('1234567891012', 2, 55, 4);""",1,1,"""🟢 Correct."""
670,1,3,"""INSERT INTO Copy (isbn, serial_number, weight, bookcase)  VALUES ('1', 2, 3, 4);""",1,1,"""🟢 Correct."""
671,1,3,"""INSERT INTO Copy (serial_number, isbn, weight, bookcase) VALUES (1, '1122334455', 500, 2);""",1,1,"""🟢 Correct."""
672,1,3,"""INSERT INTO Copy (isbn, serial_number, weight, bookcase) VALUES ('123', 1, 1, 1);""",1,1,"""🟢 Correct."""
673,1,3,"""INSERT INTO Copy (isbn, serial_number, weight, bookcase) VALUES (111222, 1, 100, 10);""",1,1,"""🟢 Correct."""
674,1,3,"""INSERT INTO Copy (isbn, serial_number, weight, bookcase)  VALUES ('9780007203543', 1, 500, 42);""",1,1,"""🟢 Correct."""
675,1,3,"""INSERT INTO Book (isbn, title, author)  VALUES ('1234567890123', 'First Book', 'Author A');   INSERT INTO Book (isbn, title, author)  VALUES ('1234567890123', 'Second Book', 'Author B');   INSERT INTO Copy (isbn, serial_number, weight, bookcase) VALUES ('1234567890123', 1, 500, 42);""",0.2,1,"""1️⃣ Goal:
The query is supposed to:
 ● Insert into table 'book'. Target columns: 'isbn', 'title', 'author'. Insert values: (9781292025827, A first course in Database Systems, Jennifer Widom)

2️⃣ Correct Clauses:
✅ Target table
✅ Target columns

3️⃣ Issues found in the following sections:
❌ Row 1: isbn
❌ Row 1: title
❌ Row 1: author

❗ Problem Details:
● Mismatch in values at row 1, isbn: expected '9781292025827', found '1234567890123'.
● Mismatch in values at row 1, title: expected 'A first course in Database Systems', found 'First Book'.
● Mismatch in values at row 1, author: expected 'Jennifer Widom', found 'Author A'.

4️⃣ Next steps:
💡 Fix the value at row 1: isbn.
💡 Fix the value at row 1: title.
💡 Fix the value at row 1: author.
1️⃣ Goal:
The query is supposed to:
 ● Insert into table 'copy'. Target columns: 'isbn', 'serial_number', 'weight', 'bookcase'. Insert values: (isbn, 9494, 39, 23)

2️⃣ Correct Clauses:
● None.

3️⃣ Issues found in the following sections:
❌ Target table
❌ Target columns
❌ Row 1 values

❗ Problem Details:
● Target table mismatch: expected 'copy', but found 'book'.
● Missing columns: 'bookcase',  'serial_number',  'weight'.
● Extra columns: 'author',  'title'.
● Row 1 has different number of values: expected 4, found 3.
● Missing value(s): '23' .

4️⃣ Next steps:
💡 Ensure the INSERT targets the correct table.
💡 Add the missing columns to the INSERT statement.
💡 Remove the extra columns from the INSERT statement.
💡 Add the missing value(s) at row 1.
Extra InsertStmt statement.
5️⃣ Additional Information:
● Results Analysis: ❌ Your query should have violated a foreign key constraint, but it did not.
⚠️ Your query unexpectedly triggered a unique constraint.
"""
