Org Defined ID,Attempt #,Q #,Answer,Score,Out Of,Feedback
1,1,IPC033-231 v1,SELECT email FROM Person WHERE Person.person_name = 'John Doe',1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
2,1,IPC033-231 v1,SELECT email FROM Person  WHERE person_name = 'John Doe';,1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
3,1,IPC033-231 v1,SELECT email  FROM Person WHERE person_name =  'John Doe';,1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
4,1,IPC033-231 v1,SELECT email FROM Person WHERE person_name = 'John Doe';,1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
5,1,IPC033-231 v1,SELECT email FROM Person WHERE person_name = 'John Doe',1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
6,1,IPC033-231 v1,SELECT email  FROM Person WHERE Person.person_name = 'John Doe',1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
7,1,IPC033-231 v1,SELECT email FROM Person WHERE person_name = ´John Doe´ ;,0.5,1," SYNTAX: The query is not parseable.  SYNTAX MINOR ERROR: To make the query parseable, it was changed to, 'select email from person where person_name = 'john doe';'. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
8,1,IPC033-231 v1,SELECT email FROM Person Where person_name = ´John Doe´,0.5,1," SYNTAX: The query is not parseable.  SYNTAX MINOR ERROR: To make the query parseable, it was changed to, 'select email from person where person_name = 'john doe';'. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
9,1,IPC033-231 v1,Select email from Person  Where person_name='John Doe';,1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
10,1,IPC033-231 v1,SELECT P.email FROM Person P WHERE P.person_name = 'John Doe';,1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
11,1,IPC033-231 v1,SELECT p.email FROM Person p WHERE p.person_name = ´John Doe´ ;,0.5,1,"The query could not be executed.. Binder Error: Referenced table ""p"" not found!Candidate tables: ""person""LINE 1: select p.email from person where p.person_name = 'john doe';                                         ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
12,1,IPC033-231 v1,SELECT Person.email FROM Person WHERE Person.person_name = 'John Doe';,1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
13,1,IPC033-231 v1,SELECT email FROM Person WHERE person_name=´John Doe´;,0.5,1," SYNTAX: The query is not parseable.  SYNTAX MINOR ERROR: To make the query parseable, it was changed to, 'select email from person where person_name='john doe';'. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
14,1,IPC033-231 v1,SELECT Person.email FROM Person WHERE Person.Person_name = 'John Doe';,1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
15,1,IPC033-231 v1,SELECT email FROM Person WHERE person_name = 'John Doe';,1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
16,1,IPC033-231 v1,SELECT email FROM Person WHERE person_name = 'John Doe' ;,1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
17,1,IPC033-231 v1,SELECT email FROM Person WHERE person_name=´John Doe´,0.5,1," SYNTAX: The query is not parseable.  SYNTAX MINOR ERROR: To make the query parseable, it was changed to, 'select email from person where person_name='john doe';'. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
18,1,IPC033-231 v1,SELECT email FROM Person WHERE person_name = 'John Doe',1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
19,1,IPC033-231 v1,"SELECT Person.email FROM Edited_by, Person WHERE Edited_by.email = Person.email AND Person.person_name = 'John Doe';",1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
20,1,IPC033-231 v1,SELECT email FROM Person WHERE person_name = ´John Doe´;,0.5,1," SYNTAX: The query is not parseable.  SYNTAX MINOR ERROR: To make the query parseable, it was changed to, 'select email from person where person_name = 'john doe';'. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
21,1,IPC033-231 v1,SELECT email FROM PERSON WHERE person_name=´John Doe´;,0.5,1," SYNTAX: The query is not parseable.  SYNTAX MINOR ERROR: To make the query parseable, it was changed to, 'select email from person where person_name='john doe';'. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
22,1,IPC033-231 v1,SELECT email FROM Person WHERE person_name = 'John Doe',1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
23,1,IPC033-231 v1,SELECT email FROM Person WHERE person_name = 'John Doe';,1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
24,1,IPC033-231 v1,SELECT Person.email FROM Person WHERE Person.person_name = ´John Doe´,0.5,1," SYNTAX: The query is not parseable.  SYNTAX MINOR ERROR: To make the query parseable, it was changed to, 'select person.email from person where person.person_name = 'john doe';'. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
25,1,IPC033-231 v1,SELECT email FROM Person WHERE person_name = 'John Doe';,1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
26,1,IPC033-231 v1,SELECT email FROM Person WHERE person_name='John Doe';,1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
27,1,IPC033-231 v1,SELECT email FROM Person WHERE person_name = 'John Doe';,1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
28,1,IPC033-231 v1,SELECT email FROM Person WHERE person_name = 'John Doe';,1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
29,1,IPC033-231 v1,SELECT email  FROM Person  WHERE person_name = 'John Doe' ;,1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
30,1,IPC033-231 v1,SELECT email FROM Person WHERE person_name = 'john Doe',1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
31,1,IPC033-231 v1,SELECT email FROM Person WHERE person_name = 'John Doe';,1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
32,1,IPC033-231 v1,SELECT email FROM Person WHERE person_name = 'John Doe';,1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
33,1,IPC033-231 v1,SELECT P.email FROM Person P WHERE P.person_name = 'John Doe';,1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
34,1,IPC033-231 v1,SELECT email FROM Person WHERE person_name = 'John Doe';,1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
35,1,IPC033-231 v1,SELECT email FROM Person WHERE person_name = 'John Doe';,1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
36,1,IPC033-231 v1,SELECT email FROM Person WHERE person_name = 'John Doe';,1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
37,1,IPC033-231 v1,SELECT email FROM Person WHERE person_name = 'John Doe';,1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
38,1,IPC033-231 v1,SELECT email FROM Person WHERE person_name = 'John Doe';,1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
39,1,IPC033-231 v1,SELECT email FROM Person WHERE person_name='John Doe';,1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
40,1,IPC033-231 v1,Select Person.email From Person where person_name LIKE 'John Doe';,1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
41,1,IPC033-231 v1,SELECT email FROM Person WHERE person_name = John Doe´;,0.5,1," SYNTAX: The query is not parseable.  SYNTAX MINOR ERROR: To make the query parseable, it was changed to, 'select email from person where person_name = 'john doe';'. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
42,1,IPC033-231 v1,SELECT email  FROM Person  WHERE person_name = ´John Doe´;,0.5,1," SYNTAX: The query is not parseable.  SYNTAX MINOR ERROR: To make the query parseable, it was changed to, 'select email from person where person_name = 'john doe';'. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
43,1,IPC033-231 v1,SELECT email FROM Person WHERE person_name = ´John Doe´,0.5,1," SYNTAX: The query is not parseable.  SYNTAX MINOR ERROR: To make the query parseable, it was changed to, 'select email from person where person_name = 'john doe';'. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
44,1,IPC033-231 v1,SELECT email FROM Person WHERE person_name = 'John Doe';,1,1," SYNTAX: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
