Org Defined ID,Attempt #,Q #,Query,Grade,Out Of,Feedback
1,1,2,"""INSERT INTO Book VALUES (123, """"The Way of Kings"""", """"Brandon Sanderson""""); INSERT INTO Book VALUES (123, """"Words of Radiance"""", """"Brandon Sanderson"""");""",0.3142857142857143,1,"""1️⃣ Goal:
The query is supposed to:
 ● Insert into table 'book'. Insert values: (1, Super leuk boek, Bob de Bouwer)

2️⃣ Correct Clauses:
✅ Target table
✅ Target columns

3️⃣ Issues found in the following sections:
❌ Row 1: column 1
❌ Row 1: column 2
❌ Row 1: column 3

❗ Problem Details:
● Mismatch in values at row 1, column 1: expected '1', found '123'.
● Mismatch in values at row 1, column 2: expected 'Super leuk boek', found 'The Way of Kings'.
● Mismatch in values at row 1, column 3: expected 'Bob de Bouwer', found 'Brandon Sanderson'.

4️⃣ Next steps:
💡 Fix the value at row 1: column 1.
💡 Fix the value at row 1: column 2.
💡 Fix the value at row 1: column 3.
1️⃣ Goal:
The query is supposed to:
 ● Insert into table 'book'. Insert values: (1, Super leuk boek 2, Bob de Bouwer)

2️⃣ Correct Clauses:
✅ Target table
✅ Target columns

3️⃣ Issues found in the following sections:
❌ Row 1: column 1
❌ Row 1: column 2
❌ Row 1: column 3

❗ Problem Details:
● Mismatch in values at row 1, column 1: expected '1', found '123'.
● Mismatch in values at row 1, column 2: expected 'Super leuk boek 2', found 'Words of Radiance'.
● Mismatch in values at row 1, column 3: expected 'Bob de Bouwer', found 'Brandon Sanderson'.

4️⃣ Next steps:
💡 Fix the value at row 1: column 1.
💡 Fix the value at row 1: column 2.
💡 Fix the value at row 1: column 3.
5️⃣ Additional Information:
● Results Analysis: ❌ Your query should have violated a unique constraint, but it did not.
"""
2,1,2,"""INSERT INTO book (isbn) VALUES (""""1""""); INSERT INTO book (isbn) VALUES (""""1"""");""",0.3142857142857143,1,"""1️⃣ Goal:
The query is supposed to:
 ● Insert into table 'book'. Target columns: 'isbn', 'title', 'author'. Insert values: (9781292025827, A first course in Database Systems, Jennifer Widom)

2️⃣ Correct Clauses:
✅ Target table

3️⃣ Issues found in the following sections:
❌ Target columns
❌ Row 1 values

❗ Problem Details:
● Missing columns: 'author',  'title'.
● Row 1 has different number of values: expected 3, found 1.
● Missing value(s): 'A first course in Database Systems' 'Jennifer Widom' .

4️⃣ Next steps:
💡 Add the missing columns to the INSERT statement.
💡 Add the missing value(s) at row 1.
1️⃣ Goal:
The query is supposed to:
 ● Insert into table 'book'. Target columns: 'isbn', 'title', 'author'. Insert values: (9781292025827, A second course in Database Systems, Jeffrey D. Ullman)

2️⃣ Correct Clauses:
✅ Target table

3️⃣ Issues found in the following sections:
❌ Target columns
❌ Row 1 values

❗ Problem Details:
● Missing columns: 'author',  'title'.
● Row 1 has different number of values: expected 3, found 1.
● Missing value(s): 'A second course in Database Systems' 'Jeffrey D. Ullman' .

4️⃣ Next steps:
💡 Add the missing columns to the INSERT statement.
💡 Add the missing value(s) at row 1.
5️⃣ Additional Information:
● Results Analysis: ❌ Your query should have violated a unique constraint, but it did not.
"""
3,1,2,"""INSERT INTO Book VALUES (1, 'Super leuk boek', 'Bob de Bouwer'); INSERT INTO Book VALUES (1, 'Super leuk boek 2', 'Bob de Bouwer');""",1,1,"""🟢 Correct."""
4,1,2,"""INSERT INTO Book (isbn, title, author) VALUES ('9781292020000', 'Letsgo', 'Chang'); INSERT INTO Book (isbn, title, author) VALUES ('9781292020000', 'Hero of the mountain', 'Winger');""",1,1,"""🟢 Correct."""
5,1,2,"""INSERT INTO Book VALUES ('9781433202445', '1984', 'George Orwell'); INSERT INTO Book VALUES ('9780001054608', 'The Picture of Dorian Gray', 'Oscar Wilde');""",0.3142857142857143,1,"""1️⃣ Goal:
The query is supposed to:
 ● Insert into table 'book'. Insert values: (1, Super leuk boek, Bob de Bouwer)

2️⃣ Correct Clauses:
✅ Target table
✅ Target columns

3️⃣ Issues found in the following sections:
❌ Row 1: column 1
❌ Row 1: column 2
❌ Row 1: column 3

❗ Problem Details:
● Mismatch in values at row 1, column 1: expected '1', found '9781433202445'.
● Mismatch in values at row 1, column 2: expected 'Super leuk boek', found '1984'.
● Mismatch in values at row 1, column 3: expected 'Bob de Bouwer', found 'George Orwell'.

4️⃣ Next steps:
💡 Fix the value at row 1: column 1.
💡 Fix the value at row 1: column 2.
💡 Fix the value at row 1: column 3.
1️⃣ Goal:
The query is supposed to:
 ● Insert into table 'book'. Insert values: (1, Super leuk boek 2, Bob de Bouwer)

2️⃣ Correct Clauses:
✅ Target table
✅ Target columns

3️⃣ Issues found in the following sections:
❌ Row 1: column 1
❌ Row 1: column 2
❌ Row 1: column 3

❗ Problem Details:
● Mismatch in values at row 1, column 1: expected '1', found '9780001054608'.
● Mismatch in values at row 1, column 2: expected 'Super leuk boek 2', found 'The Picture of Dorian Gray'.
● Mismatch in values at row 1, column 3: expected 'Bob de Bouwer', found 'Oscar Wilde'.

4️⃣ Next steps:
💡 Fix the value at row 1: column 1.
💡 Fix the value at row 1: column 2.
💡 Fix the value at row 1: column 3.
5️⃣ Additional Information:
● Results Analysis: ❌ Your query should have violated a unique constraint, but it did not.
⚠️ You inserted an extra row into 'book': 9781433202445 1984 George Orwell .
⚠️ You inserted an extra row into 'book': 9780001054608 The Picture of Dorian Gray Oscar Wilde .
"""
6,1,2,"""INSERT INTO Book(isbn, title, author) VALUES(1,'Book 1','Author 1');   INSERT INTO Book(isbn, title, author) VALUES(1,'Book 2','Author 1');""",1,1,"""🟢 Correct."""
7,1,2,"""INSERT INTO Book(isbn, title, author) VALUES ('1', 'Title1', 'Author1'); INSERT INTO Book(isbn, title, author) VALUES ('1', 'Title2', 'Author2');""",1,1,"""🟢 Correct."""
8,1,2,"""INSERT INTO Book(isbn, title, author) VALUES('0123456789', 'Gone', 'Michael Grant'); INSERT INTO Book(isbn, title, author) VALUES('0123456789', 'BZRK', 'Michael Grant');""",1,1,"""🟢 Correct."""
9,1,2,"""INSERT INTO Book VALUES (1234, """"A Game of Thrones"""", """"G.R.R Martin""""); INSERT INTO Book VALUES (1234, """"The Silmarillion"""", """"J.R.R Tolkien"""");""",0.3142857142857143,1,"""1️⃣ Goal:
The query is supposed to:
 ● Insert into table 'book'. Insert values: (1, Super leuk boek, Bob de Bouwer)

2️⃣ Correct Clauses:
✅ Target table
✅ Target columns

3️⃣ Issues found in the following sections:
❌ Row 1: column 1
❌ Row 1: column 2
❌ Row 1: column 3

❗ Problem Details:
● Mismatch in values at row 1, column 1: expected '1', found '1234'.
● Mismatch in values at row 1, column 2: expected 'Super leuk boek', found 'A Game of Thrones'.
● Mismatch in values at row 1, column 3: expected 'Bob de Bouwer', found 'G.R.R Martin'.

4️⃣ Next steps:
💡 Fix the value at row 1: column 1.
💡 Fix the value at row 1: column 2.
💡 Fix the value at row 1: column 3.
1️⃣ Goal:
The query is supposed to:
 ● Insert into table 'book'. Insert values: (1, Super leuk boek 2, Bob de Bouwer)

2️⃣ Correct Clauses:
✅ Target table
✅ Target columns

3️⃣ Issues found in the following sections:
❌ Row 1: column 1
❌ Row 1: column 2
❌ Row 1: column 3

❗ Problem Details:
● Mismatch in values at row 1, column 1: expected '1', found '1234'.
● Mismatch in values at row 1, column 2: expected 'Super leuk boek 2', found 'The Silmarillion'.
● Mismatch in values at row 1, column 3: expected 'Bob de Bouwer', found 'J.R.R Tolkien'.

4️⃣ Next steps:
💡 Fix the value at row 1: column 1.
💡 Fix the value at row 1: column 2.
💡 Fix the value at row 1: column 3.
5️⃣ Additional Information:
● Results Analysis: ❌ Your query should have violated a unique constraint, but it did not.
"""
10,1,2,"""INSERT INTO Book (isbn) VALUES(""""69""""); INSERT INTO Book (isbn) VALUES(""""69"""");""",0.3142857142857143,1,"""1️⃣ Goal:
The query is supposed to:
 ● Insert into table 'book'. Target columns: 'isbn', 'title', 'author'. Insert values: (9781292025827, A first course in Database Systems, Jennifer Widom)

2️⃣ Correct Clauses:
✅ Target table

3️⃣ Issues found in the following sections:
❌ Target columns
❌ Row 1 values

❗ Problem Details:
● Missing columns: 'author',  'title'.
● Row 1 has different number of values: expected 3, found 1.
● Missing value(s): 'A first course in Database Systems' 'Jennifer Widom' .

4️⃣ Next steps:
💡 Add the missing columns to the INSERT statement.
💡 Add the missing value(s) at row 1.
1️⃣ Goal:
The query is supposed to:
 ● Insert into table 'book'. Target columns: 'isbn', 'title', 'author'. Insert values: (9781292025827, A second course in Database Systems, Jeffrey D. Ullman)

2️⃣ Correct Clauses:
✅ Target table

3️⃣ Issues found in the following sections:
❌ Target columns
❌ Row 1 values

❗ Problem Details:
● Missing columns: 'author',  'title'.
● Row 1 has different number of values: expected 3, found 1.
● Missing value(s): 'A second course in Database Systems' 'Jeffrey D. Ullman' .

4️⃣ Next steps:
💡 Add the missing columns to the INSERT statement.
💡 Add the missing value(s) at row 1.
5️⃣ Additional Information:
● Results Analysis: ❌ Your query should have violated a unique constraint, but it did not.
"""
