Org Defined ID,Attempt #,Q #,Answer,Score,Out Of,Feedback
1,1,6,"SELECT name, COUNT(student) FROM Scientist, Teaches WHERE Teaches.advisor = Scientist.id GROUP BY name ORDER BY COUNT(student) DESC;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
2,1,6,"SELECT s.name AS scientist_name, COUNT(t.student) AS total_students_supervised FROM Scientist s JOIN Teaches t ON s.id = t.advisor GROUP BY s.id, s.name ORDER BY total_students_supervised DESC;",0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
3,1,6,"SELECT s1.name, COUNT(s1.name)  FROM Scientist s1, Scientist s2 JOIN Teaches ON Teaches.advisor = s1.id AND Teaches.student=s2.id GROUP BY s1.id ORDER BY COUNT(s1.name) DESC;",0.375,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: column ""name"" must appear in the GROUP BY clause or must be part of an aggregate function.Either add it to the GROUP BY list, or use ""ANY_VALUE(name)"" if the exact value of ""name"" is not important.LINE 1: SELECT s1.name, COUNT(s1.name)  FROM Scientist...               ^. This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
4,1,6,"SELECT name, count(student) AS supervised FROM Scientist, Teaches WHERE id = advisor GROUP BY id ORDER BY supervised DESC;",0.375,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: column ""name"" must appear in the GROUP BY clause or must be part of an aggregate function.Either add it to the GROUP BY list, or use ""ANY_VALUE(name)"" if the exact value of ""name"" is not important.LINE 1: SELECT name, count(student) AS supervised FROM...               ^. This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
5,1,6,"SELECT     s.name AS scientist_name,     COUNT(t.student) AS num_students_supervised FROM     Scientist s LEFT JOIN     Teaches t ON s.id = t.advisor GROUP BY     s.id, s.name ORDER BY     num_students_supervised DESC; ",0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
6,1,6,"SELECT name, COUNT (*) AS students FROM Scientist, Teaches WHERE Scientist.id = Teaches.advisor GROUP BY Scientist.name ORDER BY students DESC ;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
7,1,6,"SELECT name, COUNT(student) FROM Scientist JOIN Teaches ON Scientist.id=Teaches.advisor GROUP BY Scientist.name ORDER BY COUNT(student) DESC;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
8,1,6,"SELECT Scientist.name, COUNT(Teaches.student) AS number FROM Scientist, Teaches WHERE Scientist.id = Teaches.advisor GROUP BY Scientist.name ORDER BY number DESC;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
9,1,6,"SELECT s.name, COUNT(t.student) AS num_students_supervised FROM Scientist s LEFT JOIN Teaches t ON s.id = t.advisor GROUP BY s.id, s.name ORDER BY num_students_supervised DESC;",0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
10,1,6,"SELECT S.name, COUNT(T.student) FROM Scientist S LEFT JOIN Teaches T ON S.id = T.advisor GROUP BY S.name ORDER BY COUNT(T.student) DESC;",0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
