Org Defined ID,Attempt #,Q #,Answer,Score,Out Of,Feedback
1,1,10,SELECT track_title FROM Track JOIN (SELECT album_id AS album_id2 FROM Track WHERE track_title = 'Overpass Graffiti') ON album_id = album_id2;,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
2,1,10,SELECT track_title FROM Track AS t1 JOIN Track AS t2 ON t1.album_id = t2.album_id WHERE t1.track_title = 'Overpass Graffiti';,0.375,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Ambiguous reference to column name ""track_title"" (use: ""t2.track_title"" or ""t1.track_title""). This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
3,1,10,SELECT track_title FROM Track t1 JOIN Track t2 ON t1.album_id =  t2.album_id WHERE t1.track_title = 'Overpass';,0.375,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Ambiguous reference to column name ""track_title"" (use: ""t2.track_title"" or ""t1.track_title""). This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
4,1,10,"SELECT T1.track_title FROM Track T1, Track T2 WHERE T2.track_title == 'Overpass Graffiti' AND T1.album_id == T2.album_id;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
258,1,10,SELECT t1.track_title FROM Track t1 Where  t1.album_id = t2.album_id AND t2.track_title = 'Overpass Graffiti';,0.375,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Referenced table ""t2"" not found!Candidate tables: ""t1""LINE 1: ...tle FROM Track t1 Where  t1.album_id = t2.album_id AND t2.track_title = 'Overp...                                                  ^. This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
5,1,10,"SELECT Track.track_title FROM Track, Track AS T2 WHERE Track.album_id = T2.album_id WHERE T2.track_title = 'Overpass Graffiti'; ",0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
6,1,10,"SELECT T.track_title, T.album_id FROM Track AS T, Track AS T2 WHERE T.album_id = T2.album_id AND T2.track_title = 'Overpass Graffiti' ;",0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
7,1,10,"SELECT Track.track_title FROM Track JOIN Track AS Track2(track_id,album_id2,track_title, duration, popularity, explicit) ON Track.album_id=Track2.album_id2;",0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
8,1,10,"SELECT Track.track_title FROM Track, Track AS Track2(track_id, album_id2, track_title, duration, popularity, explicit) WHERE Track2.track_title = 'Overpass Graffiti' AND album_id = album_id2;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
9,1,10,,0.125,1," SYNTAX: The query is not parseable.  SYNTAX MINOR ERROR: To make the query parseable, it was changed to, ''.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
