Org Defined ID,Attempt #,Q #,Answer,Score,Out Of,Feedback
1,1,IPC033-233 v1,"SELECT DISTINCT Journal.journal_name FROM Journal, Paper WHERE Journal.issn = Paper.issn AND Paper.year >= 1970  AND Paper.year <= 1979",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
2,1,IPC033-233 v1,"SELECT journal_name FROM Journal, Paper WHERE issn.Journal = issn.Paper  AND year BETWEEN 1970 AND 1979;",0.2,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct. . Binder Error: Ambiguous reference to column name ""issn"" (use: ""Paper.issn"" or ""Journal.issn""). This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
3,1,IPC033-233 v1,-- Assuming that by ¨but possibly also earlier or later¨ it is mean that is should be later than 1970 and earlier that 1979:  SELECT DISTINCT j.journal_name AS Journal_Name FROM Journal j JOIN Paper p ON p.issn = j.issn WHERE p.year BETWEEN 1970 and 1979;,0.2,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
4,1,IPC033-233 v1,"SELECT DISTINCT journal_name FROM Journal, Paper WHERE Paper.issn = Journal.issn WHERE year BETWEEN 1970 AND 1979;  ",0,1," SYNTAX: The query is not parseable. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
5,1,IPC033-233 v1,"SELECT DISTINCT journal_name FROM Paper, Journal WHERE Paper.issn = Journal.issn AND Paper.year BETWEEN 1970 AND 1979",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
6,1,IPC033-233 v1,"SELECT DISTINCT journal_name  FROM Journal, Paper WHERE Journal.issn = Paper.issn AND Paper.year >=  1970 AND Paper.year <= 1979",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
7,1,IPC033-233 v1,"SELECT journal_name FROM Journal J, Paper P WHERE J.issn = P.issn AND P.year BETWEEN 1970 AND 1979 ;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
8,1,IPC033-233 v1,"SELECT journal_name FROM Journal, Paper WHERE EXISTS(     SELECT year     WHERE year >1969 AND year <1980)  ",0.6,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
9,1,IPC033-233 v1,Select Journal.journal_name from Journal JOIN Paper ON Journal.issn=Paper.issn Where Paper.year between 1970 and 1979;,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
10,1,IPC033-233 v1,"SELECT DISTINCT J.journal_name FROM Journal J, Paper P WHERE P.year>= 1970 AND P.year<=1979;",0.6,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
11,1,IPC033-233 v1,"SELECT DISTINCT j.journal_name FROM Journal j, Paper p WHERE j.issn = p.issn AND p.year BETWEEN 1970 AND 1979 ;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
12,1,IPC033-233 v1,"SELECT DISTINCT Journal.journal_name  FROM Journal, Paper WHERE Journal.issn = Paper.issn AND Paper.year >= '1970'  AND Paper.year <= '1979';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
13,1,IPC033-233 v1,SELECT DISTINCT journal_name FROM Journal WHERE Paper.issn=Journal.issn  AND Paper.year BETWEEN ´1970´ AND ´1979´;,0.2,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct. . Binder Error: Referenced table ""Paper"" not found!Candidate tables: ""Journal""LINE 1: ...STINCT journal_name FROM Journal WHERE Paper.issn=Journal.issn  AND Paper.year...                                                  ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
14,1,IPC033-233 v1,"SELECT DISTINCT Journal.journal_name FROM Paper, Journal  WHERE Journal.issn = Paper.issn AND EXSIST Paper.year BETWEEN 1970 AND 1979;  ",0,1," SYNTAX: The query is not parseable. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
15,1,IPC033-233 v1,"SELECT journal_name FROM Journal, Paper WHERE year >= 1970 AND year < 1980 AND Paper.issn = Journal.issn;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
16,1,IPC033-233 v1,"SELECT DISTINCT journal_name FROM Paper , Journal WHERE Paper.isbn = Journal.isbn AND Paper.year BETWEEN 1970 AND 1979 ;",0.2,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct. . Binder Error: Table ""Paper"" does not have a column named ""isbn""LINE 1: ...ournal_name FROM Paper , Journal WHERE Paper.isbn = Journal.isbn AND Paper.yea...                                                  ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
17,1,IPC033-233 v1,"SELECT journal_name, AVG (year) FROM Journal, Paper WHERE year = ´1970´",0.2,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct. . Binder Error: Referenced column ""´1970´"" not found in FROM clause!Candidate bindings: ""Paper.doi""LINE 1: ...(year) FROM Journal, Paper WHERE year = ´1970´                                                   ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
18,1,IPC033-233 v1,"SELECT journal_name FROM Journal, Paper WHERE year IN (   SELECT year   FROM Journal, Paper   WHERE Journal.issn = Paper.issn   AND year BETWEEN 1970 AND 1979   )  ",0.6,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
19,1,IPC033-233 v1,"SELECT DISTINCT Paper.year FROM Journal, Paper WHERE Journal.issn = Paper.issn AND year BETWEEN 1970 AND 1979;",0.2,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
20,1,IPC033-233 v1,"SELECT Journal.journal_name FROM Journal, Paper WHERE Paper.issn = Journal.issn AND Paper.year > 1969 AND Paper.year < 1980;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
21,1,IPC033-233 v1,SELECT DISTINCT journal_name FROM Journal NATURAL JOIN Paper WHERE year>=1970 AND year<=1979 AND Paper.issn=Journal.issn;,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
22,1,IPC033-233 v1,SELECT DISTINCT journal_name FROM Journal WHERE EXISTS ( SELECT year FROM Paper WHERE year BETWEEN 1970 AND 1979 ),0.6,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
23,1,IPC033-233 v1,"SELECT DISTINCT journal_name FROM Journal, Paper WHERE year BETWEEN 1970 AND 1979 AND Paper.issn = Journal.issn;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
24,1,IPC033-233 v1,"SELECT DISTINCT Journal.name FROM Journal, Paper WHERE Journal.issn = Paper.issn AND Paper.year =ANY (1970, 1971, 1972, 1973, 1974, 1975, 1976, 1977, 1978, 1979)      ",0,1," SYNTAX: The query is not parseable. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
25,1,IPC033-233 v1,"SELECT Journal.journal_name FROM Journal INNER JOIN Paper ON Journal.issn = Paper.issn GROUP BY Journal.journal_name  HAVING P.year IN RANGE(1970,1979);    ",0,1," SYNTAX: The query is not parseable. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
26,1,IPC033-233 v1,"SELECT DISTINCT journal_name FROM Journal -- We want journal names, use DISTINCT as we will have doubles otherwise JOIN Paper ON Paper.issn=Journal.issn -- Join with only Paper; we want minimal tables, and we can join on issn so this is enough WHERE Paper.year >= 1970 AND Paper.year <= 1979; -- Filter on the 1970s only",0.6,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
27,1,IPC033-233 v1,"SELECT journal_name FROM Paper p, Journal j WHERE P.issn = j.issn AND year >= 1970 AND year <= 1979;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
28,1,IPC033-233 v1,,0,1," SYNTAX: The query is not parseable. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
29,1,IPC033-233 v1,"SELECT DISTINCT journal_name  FROM Journal, Paper  WHERE Paper.issn = Journal.issn  AND Paper.year BETWEEN Journal.start_year AND Journal.end_year;",0.2,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
30,1,IPC033-233 v1,SELECT journal_name FROM Journal WHERE Journal.issn IN( SELECT issn FROM Paper WHERE year >= 1970 AND year <1980),1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
31,1,IPC033-233 v1,"SELECT DISTINCT j.journal_name FROM Journal j, Paper p WHERE p.year >= 1970 AND p.year <= 1979;",0.6,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
32,1,IPC033-233 v1,"SELECT DISTINCT Journal.journal_name FROM Journal, Paper WHERE Journal.issn = Paper.issn AND Paper.year >= 1970 AND Paper.year < 1980;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
33,1,IPC033-233 v1,"SELECT DISTINCT J.journal_name FROM Journal J, Paper P WHERE J.issn = P.issn  AND P.year <=1979 AND P.year >=1970;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
34,1,IPC033-233 v1,"SELECT DISTINCT journal_name FROM Journal, Paper WHERE Journal.issn = Paper.issn AND Paper.year > 1969 AND Paper.year < 1980;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
35,1,IPC033-233 v1,"SELECT DISCINCT Journal.journal_name FROM Journal, Paper WHERE Paper.year => '1970' AND Paper.year =< '1979'; ",0,1," SYNTAX: The query is not parseable. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
36,1,IPC033-233 v1,"SELECT DISTINCT journal_name FROM Journal, Paper WHERE Journal.issn = Paper.issn AND Paper.year >= 1970 AND Paper.year <= 1979;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
37,1,IPC033-233 v1,"SELECT DISTINCT Journal.journal_name FROM Journal, Paper WHERE Journal.issn = Paper.issn AND Paper.year BETWEEN 1970 AND 1979;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
38,1,IPC033-233 v1,"SELECT DISTINCT journal_name FROM Journal AS J, Paper AS P WHERE J.issn = P.issn AND P.year BETWEEN 1970 AND 1979;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
39,1,IPC033-233 v1,"SELECT Journal.journal_name FROM Journal, Paper WHERE Paper.issn=Journal.issn AND Paper.year BETWEEN 1970 AND 1979;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
40,1,IPC033-233 v1,select distinct Journal.Journal_name from Journal Join Paper on Paper.issn = journal.issn having Paper.year between 1970 and 1979;,0.2,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct. . Binder Error: column Paper.""year"" must appear in the GROUP BY clause or be used in an aggregate function. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
41,1,IPC033-233 v1,"SELECT DISTINCT journal_name FROM Journal, Paper WHERE Paper.issn = Journal.issn AND year > 1969 AND year < 1980;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
42,1,IPC033-233 v1,"SELECT journal_name  FROM Journal J, Paper P  WHERE J.issn = P.issn  AND P.year BETWEEN 1970 AND 1979 ;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
43,1,IPC033-233 v1,"SELECT DISTINCT j.journal_name FROM Journal j, Paper p WHERE j.issn = p.issn  AND p.year BETWEEN 1970 AND 1979",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
44,1,IPC033-233 v1,"SELECT DISTINCT Journal.journal_name FROM Journal, Paper WHERE Journal.issn = Paper.issn AND Paper.year BETWEEN 1970 AND 1979;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
45,1,IPC033-233 v1,SELECT DISTINCT journal_name FROM Journal J WHERE EXISTS (  SELECT *  FROM Paper P  WHERE P.year BETWEEN 1970 AND 1979   AND P.issn = J.issn),1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
46,1,IPC033-233 v1,"SELECT DISTINCT journal_name FROM Journal J, Paper P WHERE J.issn = P.issn AND P.year BETWEEN 1970 AND 1979;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
47,1,IPC033-233 v1,"SELECT DISTINCT journal_name  FROM Journal J, Paper P  WHERE J.issn = P.issn  AND P.year >= 1970  AND P.year <= 1979;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
48,1,IPC033-233 v1,"SELECT DISTINCT journal_name, year FROM Journal, Paper WHERE Journal.issn = Paper.issn BETWEEN Paper.year = 1970 AND Paper.year = 1979;",0,1," SYNTAX: The query is not parseable. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
49,1,IPC033-233 v1,"SELECT DISTINCT journal_name FROM Journal, Paper WHERE Journal.issn = Paper.issn AND Paper.year >= 1970 and Paper.year <= 1979;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
50,1,IPC033-233 v1,"SELECT DISTINCT J.journal_name FROM Journal J, Paper P WHERE J.issn=P.issn AND P.year BETWEEN 1970 AND 1979;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
51,1,IPC033-233 v1,"SELECT journal_name FROM Paper, Journal WHERE Paper.issn = Journal.issn AND year BETWEEN 1970 AND 1979;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
52,1,IPC033-233 v1,SELECT DISTINCT journal_name FROM Journal WHERE issn IN (    SELECT issn    FROM Paper    WHERE year IS BETWEEN 1970 AND 1979 );,0,1," SYNTAX: The query is not parseable. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
53,1,IPC033-233 v1,"SELECT DISTINCT J.journal_name FROM Paper P, Journal J WHERE P.issn = J.issn AND year BETWEEN 1970 AND 1979;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
54,1,IPC033-233 v1,"SELECT DISTINCT journal_name FROM Paper P, Journal J WHERE P.issn = J.issn AND P.year BETWEEN 1970 AND 1979;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
55,1,IPC033-233 v1,"SELECT DISTINCT journal_name FROM Journal J, Paper P WHERE J.issn = P.issn AND P.year BETWEEN 1970 AND 1979;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
56,1,IPC033-233 v1,"SELECT journal_name FROM  Journal J, Paper p WHERE J.issn = P.issn AND p.year >= ´1970´ AND p.year <= ´1979´;",0.2,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct. . Binder Error: Referenced column ""´1970´"" not found in FROM clause!Candidate bindings: ""p.doi""LINE 1: ...r p WHERE J.issn = P.issn AND p.year >= ´1970´ AND p.year <= ´1979´;                                                   ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
57,1,IPC033-233 v1,SELECT DISTINCT journal_name FROM Journal WHERE issn = (SELECT year FROM Paper WHERE year >= 1970 AND year <= 1979),0.2,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct. . Conversion Error: Could not convert string ""2330-1635"" to DECIMAL(4,0). This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
58,1,IPC033-233 v1,SELECT DISTINCT Journal.journal_name  FROM Journal JOIN Paper ON Journal.issn = Paper.issn WHERE Paper.year BETWEEN 1970 AND 1979;,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
59,1,IPC033-233 v1,SELECT journal_name FROM Journal JOIN Paper ON Journal.issn = Paper.issn WHERE EXISTS (SELECT * FROM Paper WHERE Paper.year >= 1970 AND Paper.year <= 1979);,0.6,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
60,1,IPC033-233 v1,"SELECT DISTINCT J.journal_name  FROM Journal J, Paper P WHERE (P.year >= 1970 OR P.year <= 1979)  AND J.issn = P.issn;",0.6,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
