Org Defined ID,Attempt #,Q #,Query,Grade,Out Of,Feedback
478,1,2,"""INSERT INTO Book (isbn, title, author) VALUES (1234, 'ab', 'mr'); INSERT INTO Book (isbn, title, author) VALUES (1234, 'bc', 'ms');""",1,1,"""🟢 Correct."""
479,1,2,"""insert into book (isbn, title, author) values (123456, """"The Wall"""", """"Kevin hart""""), (123456, """"The Tower"""", """"Jan Maas"""");""",0.2,1,"""1️⃣ Goal:
The query is supposed to:
 ● Insert into table 'book'. Target columns: 'isbn', 'title', 'author'. Insert values: (123, Hamlet, Shakespeare); (123, Pride and Prejudice, Jane Austen)

2️⃣ Correct Clauses:
✅ Target table
✅ Target columns

3️⃣ Issues found in the following sections:
❌ Row 1: isbn
❌ Row 1: title
❌ Row 1: author
❌ Row 2: isbn
❌ Row 2: title
❌ Row 2: author

❗ Problem Details:
● Mismatch in values at row 1, isbn: expected '123', found '123456'.
● Mismatch in values at row 1, title: expected 'Hamlet', found 'The Wall'.
● Mismatch in values at row 1, author: expected 'Shakespeare', found 'Kevin hart'.
● Mismatch in values at row 2, isbn: expected '123', found '123456'.
● Mismatch in values at row 2, title: expected 'Pride and Prejudice', found 'The Tower'.
● Mismatch in values at row 2, author: expected 'Jane Austen', found 'Jan Maas'.

4️⃣ Next steps:
💡 Fix the value at row 1: isbn.
💡 Fix the value at row 1: title.
💡 Fix the value at row 1: author.
💡 Fix the value at row 2: isbn.
💡 Fix the value at row 2: title.
💡 Fix the value at row 2: author.
5️⃣ Additional Information:
● Results Analysis: ❌ Your query should have violated a unique constraint, but it did not.
"""
480,1,2,"""INSERT INTO Book VALUES ('9781292015828', '123', '1234') ; INSERT INTO Book VALUES ('9781292015828', 'asd', 'asdf') ;""",1,1,"""🟢 Correct."""
481,1,2,"""INSERT INTO Book VALUES (42, """"foo"""", """"john""""); INSERT INTO Book VALUES (42, """"bar"""", """"doe"""");""",0.3142857142857143,1,"""1️⃣ Goal:
The query is supposed to:
 ● Insert into table 'book'. Insert values: (9781292015828, 123, 1234)

2️⃣ Correct Clauses:
✅ Target table
✅ Target columns

3️⃣ Issues found in the following sections:
❌ Row 1: column 1
❌ Row 1: column 2
❌ Row 1: column 3

❗ Problem Details:
● Mismatch in values at row 1, column 1: expected '9781292015828', found '42'.
● Mismatch in values at row 1, column 2: expected '123', found 'foo'.
● Mismatch in values at row 1, column 3: expected '1234', found 'john'.

4️⃣ Next steps:
💡 Fix the value at row 1: column 1.
💡 Fix the value at row 1: column 2.
💡 Fix the value at row 1: column 3.
1️⃣ Goal:
The query is supposed to:
 ● Insert into table 'book'. Insert values: (9781292015828, asd, asdf)

2️⃣ Correct Clauses:
✅ Target table
✅ Target columns

3️⃣ Issues found in the following sections:
❌ Row 1: column 1
❌ Row 1: column 2
❌ Row 1: column 3

❗ Problem Details:
● Mismatch in values at row 1, column 1: expected '9781292015828', found '42'.
● Mismatch in values at row 1, column 2: expected 'asd', found 'bar'.
● Mismatch in values at row 1, column 3: expected 'asdf', found 'doe'.

4️⃣ Next steps:
💡 Fix the value at row 1: column 1.
💡 Fix the value at row 1: column 2.
💡 Fix the value at row 1: column 3.
5️⃣ Additional Information:
● Results Analysis: ❌ Your query should have violated a unique constraint, but it did not.
"""
482,1,2,"""INSERT INTO Book VALUES ('9781292025827', 'A first course in Database Systems', 'Jennifer Widom'), ('9781292025827', 'A second course in Database Systems', 'Jennifer Widom');""",1,1,"""🟢 Correct."""
483,1,2,"""INSERT INTO Book(isbn, title, author) VALUES ('1121', 'Harry Potter', 'Rowling'); INSERT INTO Book(isbn, title, author) VALUES ('1121', 'Fantastic Beasts', 'Joanne Rowling');""",1,1,"""🟢 Correct."""
484,1,2,"""INSERT INTO Book (isbn, title, author) VALUES ('123', 'Title1', 'Author1'); INSERT INTO Book (isbn, title, author) VALUES ('123', 'Title2', 'Author2');""",1,1,"""🟢 Correct."""
485,1,2,"""INSERT INTO Book (isbn, title, author) VALUES ('1234', 'Title1', 'Author1');   INSERT INTO Book (isbn, title, author) VALUES ('1234', 'Title2', 'Author2');""",1,1,"""🟢 Correct."""
486,1,2,"""INSERT INTO Book(isbn, title, author) VALUES ('1234567891011', 'Harry Potter 1', 'J.K. Rowling'); INSERT INTO Book(isbn, title, author) VALUES ('1234567891011', 'Harry Potter 2', 'J.K. Rowling');""",1,1,"""🟢 Correct."""
487,1,2,"""INSERT INTO Book (isbn, title, author) VALUES (1234, 'Hello', 'World'); INSERT INTO Book (isbn, title, author) VALUES (1234, 'Data', 'Bases');""",1,1,"""🟢 Correct."""
488,1,2,"""INSERT INTO Book  VALUES ('999', 'We', 'Yevgeny Zamyatin'); INSERT INTO Book  VALUES ('999', 'Fahrenheit 451', 'Ray Bradbury');""",1,1,"""🟢 Correct."""
489,1,2,"""INSERT INTO Book VALUES ('1', 'Harry Potter', 'J.K. Rowling'); INSERT INTO Book VALUES ('1', 'The Hobbit', 'J.R.R. Tolkien');""",1,1,"""🟢 Correct."""
490,1,2,"""INSERT INTO Book(isbn, title, author) VALUES ('1234', 'Harry Potter' , 'JK Rowling'); INSERT INTO Book(isbn, title, author) VALUES ('1234', 'IT', 'Stephen King');""",1,1,"""🟢 Correct."""
491,1,2,"""INSERT INTO Book(isbn, title , author) VALUES (12345678, 'Title1', 'Hieke Bielderman'); INSERT INTO Book(isbn, title , author) VALUES (12345678, 'Title2', 'Hieke Bielderman');""",1,1,"""🟢 Correct."""
492,1,2,"""INSERT INTO Book(isbn, title, author) VALUES ('9781292025827', 'Title1', 'John Smith');   INSERT INTO Book(isbn, title, author) VALUES ('9781292025827', 'Title2', 'John Smuth');""",1,1,"""🟢 Correct."""
493,1,2,"""INSERT INTO Book (isbn, title, author) VALUES ('5500112345678', 'Twilight', 'Stephenie Meyer');   INSERT INTO Book (isbn, title, author) VALUES ('5500112345678', 'Harry Potter', 'J. K. Rowling');""",1,1,"""🟢 Correct."""
494,1,2,"""INSERT INTO Book (isbn, title, author) VALUES ('1234567890123', 'Moby Dick', 'Herman Melville'); INSERT INTO Book (isbn, title, author) VALUES ('1234567890123', 'Peter Pan y Wendy', 'James Matthew Barrie');""",1,1,"""🟢 Correct."""
