Org Defined ID,Attempt #,Q #,Answer,Score,Out Of,Feedback
1,1,11,"WITH RECURSIVE Descendants(id, name, university, year) AS (SELECT S.id AS id, S.name AS name, S.university AS university, S.year AS year FROM Teaches T, Scientist S WHERE T.student = S.id AND T.advisor = (SELECT id FROM Scientist WHERE name = 'Desiderius Erasmus') UNION SELECT S.id AS id, S.name AS name, S.university AS university, S.year AS year FROM Descendants D, Teaches T, Scientist S WHERE D.id = T.advisor AND T.student = S.id) SELECT * FROM Descendants;",0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
2,1,11,????????????????,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
3,1,11,,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
4,1,11,"WITH ErasmusDescendants(id) AS ( SELECT id FROM Scientist WHERE name = ""Desiderius Erasmus"" UNION SELECT student AS id FROM ErasmusDescendants E, Teaches T WHERE E.id = T.advisor LIMIT -1 OFFSET 1 ) SELECT S.id, name, university, year FROM ErasmusDescendants E, Scientist S WHERE E.id = S.id;",0.375,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Referenced column ""Desiderius Erasmus"" not found in FROM clause!Candidate bindings: ""Scientist.id"". This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
5,1,11,"WITH RECURSIVE AncestorErasmus(advisor, student) AS( SELECT advisor, student FROM Teaches UNION SELECT t.advisor, a.student  FROM AncestorErasmus a, Teaches t WHERE t.student = a.advisor ) SELECT s2.* FROM Scientist s1, Scientist s2, AncestorErasmus e WHERE s1.id = e.advisor AND s1.name =  'Desiderius Erasmus' AND s2.id = e.student;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
6,1,11,,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
7,1,11,"WITH RECURSIVE ErasmusDescendants AS (SELECT s.id, s.name, s.university, s.year FROM Scientist s WHERE s.name = 'Desiderius Erasmus' UNION SELECT s.id, s.name, s.university, s.year FROM Scientist s JOIN Teaches t ON s.id = t.advisor JOIN Scientist s2 ON 2.id=t.student JOIN ErasmusDescendants d ON t.student = d.id) SELECT id, name, university, year FROM ErasmusDescendants;",0,1," SYNTAX: The query is not parseable.  The query ffailed to process in syntax analysis. SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
8,1,11,"WITH RECURSIVE Ancestors(id, name, university, year) AS (   SELECT S2.id, S2.name, S2.university, S2.year   FROM Scientist AS S1, Scientist AS S2, Teaches   WHERE S1.name = 'Desiderius Erasmus'   AND S1.id = Teaches.advisor   AND S2.id = Teaches.student UNION   SELECT S1.id, S1.name, S1.university, S1.year   FROM Ancestors, Teaches, Scientist as S1   WHERE Ancestors.id = Teaches.advisor   AND Teaches.student = S1.id   AND NOT Teaches.student IS NULL ) SELECT * FROM Ancestors;",0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
9,1,11,"WITH RECURSIVE Descendants AS (     SELECT s.id, s.name, s.university, s.year, t.student AS descendant     FROM Scientist s     JOIN Teaches t ON s.id = t.student     JOIN Scientist erasmus ON t.advisor = erasmus.id     WHERE erasmus.name = 'Desiderius Erasmus'       UNION ALL       SELECT s.id, s.name, s.university, s.year, t.student AS descendant     FROM Scientist s     JOIN Teaches t ON s.id = t.student     JOIN Descendants d ON t.advisor = d.descendant ) SELECT id, name, university, year FROM Descendants;",0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
10,1,11,"WITH RECURSIVE ErasmusLegacy AS (   SELECT S.id, S.name, S.university, S.year FROM Scientist S JOIN Teaches T ON S.id = T.student WHERE T.Advisor = (SELECT id FROM Scientist WHERE name = 'Desiderius Erasmus')   UNION   SELECT S.id, S.name, S.university, S.year FROM ErasmusLegacy E, Scientist S, Teaches T WHERE E.id = T.advisor AND S.id = T.student )   SELECT * FROM ErasmusLegacy;",0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
