Org Defined ID,Attempt #,Q #,Answer,Score,Out Of,Feedback
1,1,3,SELECT country FROM Album NATURAL JOIN Market WHERE album_title = 'American Pie';,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
2,1,3,select market.country from market join album on album.album_id = market.album_id where album_title = 'American Pie',1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
3,1,3,SELECT DISTINCT country FROM Market JOIN Album ON Album.album_id = Market.album_id WHERE album_title = 'American Pie';,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
4,1,3,"SELECT country FROM Album NATURAL JOIN Market WHERE album_title == ""American Pie"";",0.375,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Referenced column ""American Pie"" not found in FROM clause!Candidate bindings: ""Album.year""LINE 1: ...TURAL JOIN Market WHERE album_title == ""American Pie"";                                                  ^. This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
5,1,3,"SELECT country FROM Market, Album WHERE Market.Album_id = Album.Album_id AND Album.Album_title = 'American Pie';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
6,1,3,"SELECT country FROM Market, Album WHERE Market.album_id = Album.album_id AND Album.album_title = 'American Pie' ;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
7,1,3,"SELECT country FROM Album,Market WHERE Album.album_id = Market.album_id AND Album.album_title = 'American Pie';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
8,1,3,"SELECT Market.country FROM Market, Album WHERE Market.album_id = Album.album_id AND Album.album_title = 'American Pie';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
9,1,3,SELECT country FROM Market WHERE album_id = (     SELECT album_id     FROM Album     WHERE album_title = 'American Pie');,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
239,1,3,SELECT m.country FROM Album a JOIN Market m ON a.album_id = m.album_id WHERE a.album_title = 'American Pie';,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
10,1,3,"SELECT M.country FROM Album A, Market M WHERE A.album_id = M.album_id AND album_title = 'American Pie';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
11,1,3," SELECT country FROM Market, Album WHERE Market.album_id = Album.album_id AND Album.album_title = 'American Pie';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
12,1,3,SELECT country FROM Market WHERE album_id = (     SELECT album_id     FROM Album     WHERE album_title = 'American Pie');,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
13,1,3,"SELECT country FROM album A, market M WHERE A.album_id=M.album_id AND A.album_title='American Pie';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
14,1,3,"SELECT Market.country FROM Market,Album WHERE Market.album_id=Album.album_id and album_title='American Pie';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
15,1,3,"SELECT country FROM Market, Album WHERE Market.album_id = Album.album_id A ND album_title = 'American Pie';",0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
16,1,3,"SELECT country FROM Album, Market WHERE Market.album_id = Album.album_id AND album_title = 'American Pie';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
17,1,3,"SELECT Market.country FROM Market, Album WHERE Album.album_id = Market.album_id AND Album.album_title = 'American Pie';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
