Org Defined ID,Attempt #,Q #,Query,Grade,Out Of,Feedback
107,1,5,DELETE FROM Book WHERE isbn = '9781292025823';,0.8857142857142857,1,"""Semantics minor error. Maybe you meant 'DELETE FROM Book WHERE isbn = '1292025824';'?
"""
108,1,5,DELETE FROM Book WHERE isbn = '9781292025828';,0.8857142857142857,1,"""Semantics minor error. Maybe you meant 'DELETE FROM Book WHERE isbn = '1292025824';'?
"""
109,1,5,DELETE FROM Book WHERE isbn='9781292025888'; SELECT * FROM Copy WHERE isbn='9781292025888';,0.3142857142857143,1,"""1️⃣ Goal:
The query is supposed to:
 ● Delete rows from 'book' where isbn = 1292025824.

2️⃣ Correct Clauses:
✅ Target table

3️⃣ Issues found in the following sections:
❌ WHERE clause

❗ Problem Details:
● Operands mismatch in condition 'isbn = 1292025824'.
● Expected operands: 'isbn' and '1292025824'.
● Found operands: 'isbn' and '9781292025888'.

4️⃣ Next steps:
💡 Review your WHERE clause conditions to match the specified requirements.
Extra SelectStmt statement.
"""
109,2,5,DELETE FROM Book WHERE isbn='9781292025888'; SELECT * FROM Copy WHERE isbn='9781292025888'; --shows that copies are deleted,0.3142857142857143,1,"""1️⃣ Goal:
The query is supposed to:
 ● Delete rows from 'book' where isbn = 1292025824.

2️⃣ Correct Clauses:
✅ Target table

3️⃣ Issues found in the following sections:
❌ WHERE clause

❗ Problem Details:
● Operands mismatch in condition 'isbn = 1292025824'.
● Expected operands: 'isbn' and '1292025824'.
● Found operands: 'isbn' and '9781292025888'.

4️⃣ Next steps:
💡 Review your WHERE clause conditions to match the specified requirements.
Extra SelectStmt statement.
"""
110,1,5,ON DELETE CASCADE,0,1,"""The query is not parseable. Therefore, the semantics could not be verified.
"""
111,1,5,DELETE Copy SET isbn;,0,1,"""The query is not parseable. Therefore, the semantics could not be verified.
"""
112,1,5,DELETE FROM Book WHERE isbn = '9781292025827';,0.8857142857142857,1,"""Semantics minor error. Maybe you meant 'DELETE FROM Book WHERE isbn = '1292025824';'?
"""
113,1,5,DELETE FROM Book WHERE isbn = '1457247893';,0.42857142857142855,1,"""1️⃣ Goal:
The query is supposed to:
 ● Delete rows from 'book' where isbn = 1292025824.

2️⃣ Correct Clauses:
✅ Target table

3️⃣ Issues found in the following sections:
❌ WHERE clause

❗ Problem Details:
● Operands mismatch in condition 'isbn = 1292025824'.
● Expected operands: 'isbn' and '1292025824'.
● Found operands: 'isbn' and '1457247893'.

4️⃣ Next steps:
💡 Review your WHERE clause conditions to match the specified requirements.
"""
114,1,5,DELETE FROM Book WHERE isbn = 123456789; -- SELECT * FROM Copy;,0.42857142857142855,1,"""1️⃣ Goal:
The query is supposed to:
 ● Delete rows from 'book' where isbn = 1292025824.

2️⃣ Correct Clauses:
✅ Target table

3️⃣ Issues found in the following sections:
❌ WHERE clause

❗ Problem Details:
● Operands mismatch in condition 'isbn = 1292025824'.
● Expected operands: 'isbn' and '1292025824'.
● Found operands: 'isbn' and '123456789'.

4️⃣ Next steps:
💡 Review your WHERE clause conditions to match the specified requirements.
"""
114,2,5,DELETE FROM Book WHERE isbn = '123456789';   SELECT * FROM Copy;,0.3142857142857143,1,"""1️⃣ Goal:
The query is supposed to:
 ● Delete rows from 'book' where isbn = 1292025824.

2️⃣ Correct Clauses:
✅ Target table

3️⃣ Issues found in the following sections:
❌ WHERE clause

❗ Problem Details:
● Operands mismatch in condition 'isbn = 1292025824'.
● Expected operands: 'isbn' and '1292025824'.
● Found operands: 'isbn' and '123456789'.

4️⃣ Next steps:
💡 Review your WHERE clause conditions to match the specified requirements.
Extra SelectStmt statement.
"""
