Org Defined ID,Attempt #,Q #,Query,Grade,Out Of,Feedback
1,1,6,ALTER TABLE Copy ADD CHECK (10 <= weight AND weight <= 1000);,1,1,"""🟢 Correct."""
2,1,6,"""CREATE TABLE copy ( isbn TEXT, serial_number TEXT, weight INTEGER, bookcase INTEGER, PRIMARY KEY(serial_number), FOREIGN KEY (isbn) REFERENCES book(isbn) ON DELETE CASCADE ON UPDATE CASCADE, CHECK (weight>=10 AND weight<=1000) );""",0.42857142857142855,1,"""1️⃣ Goal:
The query is supposed to:
 ● Create a table named 'copy'. Columns: isbn varchar, serial_number int4, weight int4 and bookcase int4. Primary key on (isbn, serial_number). Foreign keys: FOREIGN KEY (isbn) REFERENCES book (isbn). Check constraints: CHECK ((weight >= 10 and weight <= 1000)). 

2️⃣ Correct Clauses:
✅ Table name
✅ Column names
✅ Foreign keys
✅ Unique constraints
✅ Check constraints

3️⃣ Issues found in the following sections:
❌ Type of 'isbn'
❌ Type of 'serial_number'
❌ Primary key

❗ Problem Details:
● The type for column 'isbn' should be 'varchar', but you have 'text'.
● The type for column 'serial_number' should be 'int4', but you have 'text'.
● Your statement defines a primary key only on 'serial_number', but the requirement is a composite primary key on ('isbn',  'serial_number').

4️⃣ Next steps:
💡 Change the type of column 'isbn' to 'varchar'.
💡 Change the type of column 'serial_number' to 'int4'.
💡 Define a composite primary key on ('isbn',  'serial_number').
"""
3,1,6,ALTER TABLE Copy ADD CONSTRAINT minmax CHECK(weight >= 10 AND weight <= 1000);,1,1,"""🟢 Correct."""
4,1,6,CREATE ASSERTION less CHECK (  NOT EXISTS (    SELECT weight     FROM Copy    WHERE weight<10 OR  weight>1000)),0,1,"""The query is not parseable. Therefore, the semantics could not be verified.
"""
5,1,6,,0,1,"""The query is not parseable. Therefore, the semantics could not be verified.
"""
6,1,6,"""ALTER TABLE Copy ADD CONSTRAINT weight CHECK(weight >= 10 AND weight <= 1000);  --Doesn't work in sqlite3, does work in PostgreSQL""",1,1,"""🟢 Correct."""
7,1,6,ALTER TABLE Copy ADD CONSTRAINT book_weight CHECK (weight >= 10 AND weight <= 1000);,1,1,"""🟢 Correct."""
8,1,6,ALTER TABLE Copy ADD CONSTRAINT books_weigh CHECK (weight >= 10 AND weight <= 1000) ;,0.8857142857142857,1,"""Semantics minor error. Maybe you meant 'ALTER TABLE Copy ADD CONSTRAINT book_weight CHECK (weight >= 10 AND weight <= 1000);'?
"""
9,1,6,ALTER TABLE Copy ADD CONSTRAINT weight_limits CHECK (weight > 10 AND weight < 1000);,0.42857142857142855,1,"""1️⃣ Goal:
The query is supposed to:
 ● Alter table 'copy': ADD CONSTRAINT minmax (weight >= 10 and weight <= 1000).

2️⃣ Correct Clauses:
✅ Table name
✅ Number of operations
✅ Operation types

3️⃣ Issues found in the following sections:
❌ Operation 1
❌ Operation 1

❗ Problem Details:
● Op 1: expected constraint name 'minmax' but found 'weight_limits'.
● Op 1: expected CHECK condition '(weight >= 10 and weight <= 1000)' but found '(weight > 10 and weight < 1000)'.

4️⃣ Next steps:
💡 Name constraint 'minmax'.
Use CHECK ((weight >= 10 and weight <= 1000)).
"""
10,1,6,ALTER table ADD CONSTRAINT weight CHECK(weight>=10 AND weight <= 1000);,0.4,1,"""1️⃣ Goal:
The query is supposed to:
 ● Alter table 'copy': ADD CONSTRAINT minmax (weight >= 10 and weight <= 1000).

2️⃣ Correct Clauses:
✅ Table name
✅ Number of operations
✅ Operation types

3️⃣ Issues found in the following sections:
❌ Operation 1
❌ Operation 1

❗ Problem Details:
● Op 1: expected constraint name 'minmax' but found 'weight'.
● Op 1: expected CHECK condition '(weight >= 10 and weight <= 1000)' but found '(weight <= )'.

4️⃣ Next steps:
💡 Name constraint 'minmax'.
Use CHECK ((weight >= 10 and weight <= 1000)).
5️⃣ Additional Information:
● Syntax Analysis: Syntax minor error. The query was changed to 'alter table copy add constraint weight check(weight   and weight <= 00);' make it parseable.

"""
