Org Defined ID,Attempt #,Q #,Answer,Score,Out Of,Feedback
1,1,9,"SELECT DISTINCT A.artist_id, A.name FROM Artist A , Performs Pe, Track T, Produces Pr, Writes W WHERE A.artist_id = Pe.artist_id AND A.artist_id = Pr.artist_id AND A.artist_id = W.artist_id; ",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
2,1,9,"SELECT DISTINCT artist.artist_id, artist.name FROM artist JOIN performs ON artist.artist_id = performs.artist_id JOIN produces ON artist.artist_id = produces.artist_id JOIN writes ON artist.artist_id = writes.artist_id;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
3,1,9,"SELECT DISTINCT A.artist_id, A.name FROM Artist A JOIN Performs Per ON A.artist_id = Per.artist_id JOIN Track T ON Per.track_id=T.track_id JOIN Produces Pro ON Pro.track_id = T.track_id AND Pro.artist_id=A.artist_id JOIN Writes W ON W.track_id=T.track_id AND A.artist_id = W.artist_id; ",0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
4,1,9,"SELECT DISTINCT A.artist_id, A.name FROM Artist A, Performs Pe, Writes W, Produces Pr WHERE A.artist_id == Pe.artist_id AND Pe.artist_id == W.artist_id AND W.artist_id == Pr.artist_id;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
5,1,9,"SELECT DISTINCT A.artist_id, A.name FROM Artist A, Writes W, Produces P1, Performs P2 WHERE A.artist_id = P1.artist_id AND P1.artist_id = P2. artist_id AND P2.artist_id = W.artist_id; ",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
6,1,9,"SELECT DISTINCT Artist.artist_id, Artist.name FROM Artist, Performs, Track, Produces, Writes WHERE Artist.artist_id = Performs.artist_id AND Track.track_id = Performs.track_id AND Produces.artist_id = Artist.artist_id AND Writes.artist_id = Artist.artist_id  ;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
7,1,9,"SELECT DISTINCT A.artist_id, A.name FROM Artist A,Performs P, Produces Pd, Track T, Writes W WHERE A.artist_id = P.artist_id AND P.track_id=T.track_id AND A.artist_id = Pd.artist_id AND Pd.track_id=T.track_id AND A.artist_id = W.artist_id AND W.track_id=T.track_id;",0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
8,1,9,"SELECT DISTINCT A.artist_id, A.name FROM Artist A , Performs, Produces, Writes WHERE A.artist_id = Performs.artist_id AND A.artist_id  = Produces.artist_id AND A.artist_id = Writes.artist_id;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
9,1,9,"SELECT DISTINCT A.artist_id, A.name FROM Artist A JOIN Performs P ON A.artist_id = P.artist_id JOIN Produces Pr ON A.artist_id = Pr.artist_id JOIN Writes W ON A.artist_id = W.artist_id JOIN Track T ON P.track_id = T.track_id             AND Pr.track_id = T.track_id             AND W.track_id = T.track_id;",0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
239,1,9,,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
10,1,9,"SELECT     A.artist_id,     A.name FROM     Artist A, Performs P, Writes W, Produces Pr WHERE A.artist_id = P.artist_id AND A.artist_id = W.artist_id AND A.artist_id = Pr.artist_id GROUP BY     A.artist_id, A.name HAVING     COUNT(DISTINCT P.track_id) > 0     AND COUNT(DISTINCT W.track_id) > 0     AND COUNT(DISTINCT Pr.track_id) > 0;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
11,1,9,"SELECT DISTINCT A.artist_id, A.name FROM Artist A, Produces P, Writes W, Performs Pe WHERE A.artist_id=P.artist_id  AND A.artist_id=W.artist_id AND A.artist_id=Pe.artist_id;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
12,1,9,"SELECT DISTINCT A.artist_id, A.name FROM Artist A JOIN Performs P ON A.artist_id = P.artist_id JOIN Produces PR ON A.artist_id = PR.artist_id JOIN Writes W ON A.artist_id = W.artist_id JOIN Track T ON P.track_id = T.track_id              AND PR.track_id = T.track_id              AND W.track_id = T.track_id; ",0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
