Org Defined ID,Attempt #,Q #,Answer,Score,Out Of,Feedback
1,1,4,SELECT DISTINCT Track.track_title FROM Track NATURAL JOIN Writes WHERE role = 'lyricist';,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
2,1,4,select distinct track.track_title from track natural join writes natural join artist  where writes.role = 'lyricist' order by track.track_title,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
3,1,4,SELECT track_title FROM Track JOIN Writes ON Writes.track_id = Track.track_id WHERE Writes.role = 'lyricist';,0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
4,1,4,"SELECT DISTINCT track_title FROM Track NATURAL JOIN Artist NATURAL JOIN Writes WHERE role == ""lyricist"";",0.375,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: No columns found to join on in NATURAL JOIN.Use CROSS JOIN if you intended for this to be a cross-product.   Left candidates: Track.track_id, Track.album_id, Track.track_title, Track.duration, Track.popularity, Track.explicit   Right candidates: Artist.artist_id, Artist.name. This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
5,1,4,SELECT DISTINCT Track.track_title FROM Track JOIN Writes ON Track.track_id = Writes.track_id JOIN Artist ON Writes.artist_id = Artist.artist_id WHERE Writes.role = 'lyricist';,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
6,1,4," SELECT DISTINCT track_title FROM Track, Writes WHERE Track.track_id = Writes.track_id AND Writes.role = 'lyricist' ;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
7,1,4,"SELECT DISTINCT track_title FROM Track,Artist,Writes WHERE Writes.role = 'lyricist' AND Writes.track_id = Track.track_id;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
8,1,4,"SELECT DISTINCT Track.track_title FROM Track, Writes  WHERE Track.track_id = Writes.track_id AND role = 'lyricist';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
9,1,4,SELECT Track.track_title FROM Track JOIN Writes ON Track.track_id = Writes.track_id WHERE Writes.role = 'lyricist';,0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
239,1,4,SELECT DISTINCT t.track_title FROM Track t JOIN Writes w ON t.track_id = w.track_id JOIN Artist a ON w.artist_id = a.artist_id WHERE w.role = 'lyricist';,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
10,1,4,"SELECT DISTINCT T.track_title FROM Track T, Artist A, Writes W WHERE T.track_id = W.track_id AND W.role = 'lyricist';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
11,1,4,"SELECT DISTINCT track_title FROM Track, Writes WHERE Track.track_id = Writes.track_id AND Writes.role = 'lyricist';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
12,1,4,SELECT DISTINCT t.title FROM Track t JOIN Writes w ON t.track_id = w.track_id WHERE w.role = 'lyricist';,0.375,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Table ""t"" does not have a column named ""title""LINE 1: SELECT DISTINCT t.title FROM Track t JOIN Writes w ON t...                        ^. This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
13,1,4,"SELECT DISTINCT track_title FROM writes W, track T WHERE W.track_id=T.track_id AND W.role='lyricist';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
14,1,4,"SELECT DISTINCT Track.track_title FROM Track,Writes WHERE Track.track_id=Writes.track_id and Writes.role='lyricist';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
15,1,4,"SELECT DISTINCT Track.track_title FROM Track, Artist, Writes WHERE Track.track_id = Writes.track_id AND Artist.artist_id = Writes.artist_id AND role = 'lyricist';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
16,1,4,"SELECT DISTINCT track_title FROM Track, Writes WHERE Track.track_id = Writes.track_id AND role = 'lyricist';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
17,1,4,"SELECT DISTINCT Track.track_title FROM Track, Writes WHERE Track.track_id = Writes.track_id AND Writes.role = 'lyricist';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
18,1,4,"SELECT DISTINCT Track.track_title FROM Track, Writes WHERE Track.track_id=Writes.track_id AND Writes.role='lyricist';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
19,1,4,"select distinct track_title from track,writes where track.track_id=Writes.track_id and writes.role='lyricist';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
20,1,4,"SELECT DISTINCT track_title FROM Track, Writes, Artist WHERE Writes.artist_id == Artist.artist_id AND Writes.track_id == Track.track_id AND role == 'lyricist';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
21,1,4,"SELECT DISTINCT track_title FROM Track, Writes WHERE Track.track_id = Writes.track_id AND Writes.role = 'lyricist';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
22,1,4,"SELECT DISTINCT track_title FROM Track, Writes WHERE role = 'lyricist' AND Track.track_id = Writes.track_id;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
23,1,4,"SELECT DISTINCT Track.track_title FROM Track, Artist, Writes WHERE Writes.track_id=Track.track_id AND Writes.artist_id=Artist.artist_id AND Writes.role='lyricist';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
249,1,4,SELECT Tracks.title FROM Tracks JOIN Writes ON Tracks.track_id = Writes.track_id JOIN Artists ON Writes.artists_id = Artists.artist_id WHERE Artist.role = 'lyricist';,0.375,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Catalog Error: Table with name Tracks does not exist!Did you mean ""Track""?. This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
24,1,4,SELECT T.title FROM Track T JOIN Writes W ON T.track_id = W.track_id WHERE W.role = 'lyricist';,0.375,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Table ""T"" does not have a column named ""title""LINE 1: SELECT T.title FROM Track T JOIN Writes W ON T...               ^. This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
231,1,4,SELECT DISTINCT Track.track_title FROM Track JOIN Writes ON Track.track_id = Writes.track_id WHERE Writes.role = 'lyricist';,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
25,1,4,"SELECT DISTINCT Track.track_Title FROM Track, Writes WHERE Track.track_id = Writes.track_id AND role = 'lyricist';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
26,1,4,"SELECT DISTINCT  Track.track_title FROM Track, Writes, Artist WHERE Writes.role = 'lyricist' AND Artist.artist_id = Writes.artist_id AND Track.track_id = Writes.track_id; ",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
27,1,4,SELECT track_title FROM Track WHERE track_id IN (SELECT track_id FROM Writes WHERE role='lyricist');,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
28,1,4,"SELECT DISTINCT Track.track_title  FROM Track, Writes WHERE Track.track_id = Writes.track_id AND Writes.role = 'lyricist';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
237,1,4,"SELECT DISTINCT Track.track_title FROM Track, Writes WHERE Track.track_id = Writes.track_id AND Writes.role = 'lyricist';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
260,1,4,"SELECT DISTINCT track_title FROM Track, Writes WHERE Track.track_id = Writes.track_id AND role = 'lyricist';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
30,1,4,"SELECT DISTINCT track_title FROM Track, Writes WHERE Track.track_id = Writes.track_id AND Writes.role =  'lyricist';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
31,1,4,SELECT DISTINCT title FROM Track JOIN Write W ON T.track_id = W.track_id JOIN Artist A ON W.artist_id = A.artist_id WHERE Writes_role = 'lyricist';,0.375,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Catalog Error: Table with name Write does not exist!Did you mean ""Writes""?. This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
32,1,4,SELECT T.title FROM Track T JOIN Artists A ON T.artist_id = A.artist_id JOIN Writes W ON A.artist_id = W.artist_id WHERE W.role = 'lyricist',0.375,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Catalog Error: Table with name Artists does not exist!Did you mean ""Artist""?. This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
33,1,4,"SELECT DISTINCT Track.track_title FROM Track,Writes,Artist WHERE Writes.track_id=Track.track_id AND Writes.artist_id=Artist.artist_id AND Writes.role='lyricist';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
34,1,4,"SELECT DISTINCT track_title FROM Track, Writes WHERE Track.track_id=Writes.track_id AND role='lyricist';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
35,1,4,SELECT Track.title FROM Track JOIN Writes ON Track.track_id = Writes.track_id JOIN Artist ON Writes.artist_id = Artist.artist_id WHERE Writes.role = 'lyricist';,0.375,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Table ""Track"" does not have a column named ""title""LINE 1: SELECT Track.title FROM Track JOIN Writes ON T...               ^. This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
36,1,4,SELECT DISTINCT Track.track_title FROM Track JOIN Writes ON Track.track_id = Writes.track_id WHERE Writes.role = 'lyricist';,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
37,1,4,"SELECT DISTINCT track_title FROM Track, Writes WHERE role='lyricist' AND Writes.track_id=Track.track_id;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
38,1,4,"SELECT DISTINCT track_title FROM Track T, Writes W WHERE T.track_id = W.track_id AND role = 'lyricist';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
243,1,4,"SELECT DISTINCT Track.track_title FROM Track, Writes WHERE Writes.role = 'lyricist' AND Track.track_id = Writes.track_id;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
