Org Defined ID,Attempt #,Q #,Answer,Score,Out Of,Feedback
1,1,9,"SELECT DISTINCT T2.advisor, T1.student FROM Teaches T1, Teaches T2 WHERE T1.advisor = T2.student;",0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
2,1,9,????????????,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
3,1,9,"SELECT s1.id, s3.id FROM Scientist s1, Scientist s2, Scientist s2 JOIN Teaches ON Teaches.advisor = s1.id AND Teaches.student=s2.id JOIN Teaches ON Teaches.advisor = s2.id AND Teaches.student=s3.id;",0.375,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Duplicate alias ""Teaches"" in query!. This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
4,1,9,"SELECT T1.advisor, T2.student FROM Teaches T1, Teaches T2 WHERE T1.student = T2.advisor;",0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
5,1,9,"SELECT t1.student, t2.advisor FROM Teaches t1, Teaches t2 WHERE t1.advisor = t2.student;",0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
6,1,9,"SELECT DISTINCT T2.advisor, T1.student FROM Teaches T1, Teaches T2 WHERE T1.student = T2.advisor AND T1.advisor = T2.advisor ;",0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
7,1,9,"SELECT t.advisor,t.student FROM Scientist s JOIN Teaches t ON s.id=t.advisor JOIN Teaches tt ON tt.student=s.id;",0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
8,1,9,"SELECT T1.advisor, T2.student FROM Teaches T1, Teaches T2 WHERE T1.student = T2.advisor;",0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
9,1,9,"SELECT grandparent.advisor, t.student FROM Teaches AS grandparent JOIN Teaches AS parent ON grandparent.student = parent.advisor JOIN Teaches AS t ON parent.student = t.advisor WHERE grandparent.advisor <> t.advisor;",0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
10,1,9,"SELECT DISTINCT T1.advisor AS grandparent, T2.student as grandchild FROM Teaches T1  JOIN Teaches T2 ON T1.student = T2.advisor;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
11,1,9,"SELECT DISTINCT t1.student,t2.advisor FROM Teaches AS t1, Teaches AS t2 WHERE t1.advisor = t2.student ;",0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
12,1,9,"SELECT DISTINCT grandparent.advisor, child.student FROM Teaches AS child JOIN Teaches AS parent ON child.advisor = parent.student JOIN Teaches AS grandparent ON parent.advisor = grandparent.student WHERE grandparent.advisor <> child.student; ",0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
13,1,9,"SELECT DISTINCT T1.advisor AS grandparent, T2.student AS grandchild FROM teaches T1, teaches T2 WHERE T1.student = T2.advisor;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
14,1,9,"SELECT A.advisor,T.student FROM Teaches A, Teaches T WHERE A.student=T.advisor;",0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
15,1,9,"SELECT DISTINCT T1.advisor, T1.student FROM Teaches T1, Teaches T2 WHERE T1.student = T2.advisor;",0.75,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS MINOR ERROR: To make the query have correct semantics, it was changed to, 'SELECT DISTINCT T1.advisor, T2.student FROM Teaches T1, Teaches T2 WHERE T1.student = T2.advisor;'. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
16,1,9,"SELECT DISTINCT T1.advisor, S.id  FROM Teaches as T1, Teaches as T2, Scientist as S WHERE T1.student = T2.advisor AND S.id = T2.student;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
17,1,9,,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
18,1,9,"SELECT DISTINCT T3.advisor AS grandparent, T1.student AS grandchild FROM Teaches T1, Teaches T2, Teaches T3 WHERE T1.advisor = T2.student AND T2.advisor = T3.advisor;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
19,1,9,"select distinct student.student, advisor.advisor from teaches advisor, teaches student where student.advisor=advisor.student;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
20,1,9,"SELECT Grandchild.advisor, Grandparent.student FROM Teaches Grandparent, Teaches Grandchild WHERE Grandparent.student = Grandchild.advisor;",0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
21,1,9,"SELECT DISTINCT T2.advisor, T1.student FROM Teaches T1, Teaches T2 WHERE T1.advisor = T2.student;",0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
22,1,9,"SELECT DISTINCT S1.id, S3.id  FROM Scientist AS S1, Scientist AS S2, Scientist AS S3, Teaches AS T1, Teaches AS T2, Teaches AS T3 WHERE S1.id = T1.student AND T1.advisor = S2.id AND  S2.id = T2.student AND S3.id = T2.advisor;",0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
23,1,9,"SELECT DISTINCT t1.advisor, t2.student FROM Teaches AS t1, Teaches AS t2 WHERE t1.student=t2.advisor; ",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
249,1,9,"SELECT grandparent.advisor AS grandparent, t.student AS grandchild FROM Teaches AS grandparent JOIN Teaches AS parent ON grandparent.student = parent.advisor JOIN Teaches AS child ON parent.student = child.advisor WHERE grandparent.advisor <> child.student; ",0.375,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Referenced table ""t"" not found!Candidate tables: ""child"", ""parent"", ""grandparent""LINE 1: ...CT grandparent.advisor AS grandparent, t.student AS grandchild FROM Teaches AS...                                                  ^. This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
24,1,9,"SELECT t1.advisor, t1.student FROM Teaches t1 JOIN Teaches t2 ON t1.advisor = t2.advisor WHERE t1.student = t2.student AND t1.advisor <> t1.student; ",0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
25,1,9,"SELECT DISTINCT T1.advisor, T2.student FROM Teaches T1, Teaches T2 WHERE T2.advisor = T1.student;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
26,1,9,"SELECT DISTINCT Teaches.advisor, T2.student FROM Teaches, Teaches AS T2 WHERE T2.advisor = Teaches.student;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
27,1,9,"SELECT P2.advisor, P2.student FROM Teaches P1, Teaches P2 WHERE P2.student = P1.advisor;",0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
28,1,9,?,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
237,1,9,WITH RECURSIVE Ancestors(id) AS (   SELECT T.advisor AS id   FROM Teaches T   WHERE,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
29,1,9,"WITH RECURSIVE Grandparents(id) AS (SELECT Teaches.advisor AS id FROM Teaches, Scientist WHERE Scientist.name = 'Desiderius Erasmus' UNION SELECT Teaches.advisor AS id FROM Grandparents G, Teaches WHERE G.id = Teaches.student AND NOT Teaches.advisor IS NULL) SELECT * FROM Grandparents ;   ",0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
30,1,9,"WITH RECURSIVE HierarAdv AS ( SELECT advisor, student FROM Teaches UNION ALL SELECT t1.advisor, t2.student FROM Teaches t1 JOIN HierarAdv t2 ON t1.student = t2.advisor ) SELECT DISTINCT advisor, student FROM HierarAdv; ",0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
31,1,9,,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
32,1,9,,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
