Org Defined ID,Attempt #,Q #,Answer,Score,Out Of,Feedback
1,1,IPC033-295 v1,SELECT name FROM Artist WHERE death_date IS NULL;,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
2,1,IPC033-295 v1,SELECT name FROM Artist WHERE death_date IS NULL;,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
3,1,IPC033-295 v1,SELECT name FROM Artist WHERE death_date = NULL;,0.25,1, SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . There was an error in grading this quiz.
4,1,IPC033-295 v1,SELECT name FROM Artist WHERE death_date IS NULL;,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
5,1,IPC033-295 v1,SELECT name FROM Artist WHERE death_date = NULL;,0.25,1, SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . There was an error in grading this quiz.
6,1,IPC033-295 v1,SELECT name  FROM Artist  WHERE death_date IS NULL ;,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
7,1,IPC033-295 v1,SELECT A.name FROM Artist A WHERE A.death_date IS NULL;,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
8,1,IPC033-295 v1,SELECT name FROM Artist WHERE death_date IS NULL;,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
9,1,IPC033-295 v1,SELECT name FROM Artist WHERE death_date IS NULL;,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
10,1,IPC033-295 v1,SELECT name FROM Artist WHERE death_date IS NULL;,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
11,1,IPC033-295 v1,SELECT DISTINCT name FROM Artist WHERE death_date IS NULL;,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
12,1,IPC033-295 v1,SELECT name FROM Artist WHERE NOT death_rate IS NULL;,0.25,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Referenced column ""death_rate"" not found in FROM clause!Candidate bindings: ""Artist.death_date""LINE 1: SELECT name FROM Artist WHERE NOT death_rate IS NULL;                                          ^. There was an error in grading this quiz."
13,1,IPC033-295 v1,SELECT name FROM Artist WHERE death_date = NULL;,0.25,1, SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . There was an error in grading this quiz.
14,1,IPC033-295 v1,SELECT Artist.name FROM Artist WHERE Artist.death_date IS NOT NULL;,0.75,1, SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct. . There was an error in grading this quiz.
15,1,IPC033-295 v1,SELECT Artist.name FROM Artist WHERE Artist.death_date IS NULL;,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
16,1,IPC033-295 v1,SELECT name FROM Artist WHERE NOT death_date IS NULL,0.75,1, SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct. . There was an error in grading this quiz.
17,1,IPC033-295 v1,SELECT name FROM Artist WHERE death_date IS NULL;,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
18,1,IPC033-295 v1,SELECT name FROM Artist WHERE death_date IS NULL;,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
19,1,IPC033-295 v1,SELECT Artist.name  FROM Artist WHERE Artist.death_date IS NULL;,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
20,1,IPC033-295 v1,SELECT name FROM Artist  WHERE Artist.death_date = 'NULL';,0.25,1, SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . There was an error in grading this quiz.
21,1,IPC033-295 v1,SELECT name FROM Artist WHERE Artist.death_date IS NULL;,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
22,1,IPC033-295 v1,SELECT name FROM Artist WHERE death_date IS NULL;,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
23,1,IPC033-295 v1,SELECT name FROM Artist WHERE death_date IS NOT NULL,0.75,1, SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct. . There was an error in grading this quiz.
24,1,IPC033-295 v1,SELECT name FROM Artist  WHERE death_date IS NULL;,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
25,1,IPC033-295 v1,SELECT name  FROM Artist WHERE death_date is NULL;,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
26,1,IPC033-295 v1,SELECT name FROM Artist WHERE death_date IS NULL;,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
27,1,IPC033-295 v1,SELECT name FROM Artist WHERE death_date IS NULL;,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
28,1,IPC033-295 v1,SELECT name FROM Artist WHERE Artist.death_date IS NULL;,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
29,1,IPC033-295 v1,SELECT name FROM Artist WHERE death_date IS NULL;,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
30,1,IPC033-295 v1,SELECT name FROM Artist WHERE death_date IS NULL;,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
31,1,IPC033-295 v1,SELECT Artist.name FROM Artist WHERE Artist.death_date = NULL;,0.25,1, SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . There was an error in grading this quiz.
32,1,IPC033-295 v1,SELECT name FROM Artist WHERE death_date IS NULL;,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
33,1,IPC033-295 v1,SELECT name  FROM Artist WHERE death_date IS NULL;,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
34,1,IPC033-295 v1,SELECT name FROM Artist WHERE death_date IS NULL;,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
35,1,IPC033-295 v1,SELECT name FROM Artist WHERE death_date IS NULL;,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
36,1,IPC033-295 v1,SELECT a.name FROM Artist a WHERE a.death_date IS NULL;,1,1, SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . There was an error in grading this quiz.
