Org Defined ID,Attempt #,Q #,Answer,Score,Out Of,Feedback
1,1,9,"SELECT theme_id, Theme.name FROM Theme, Teacher WHERE Teacher.teacher_id = Theme.teacher_id AND Teacher.name = 'Djoerd Hiemstra';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an introductory quiz. We placed more weight on syntax, then semantics and finally results."
2,1,9,"I have Googled and find out that if you want to join two columes you have to use the command ""JOIN ON"" so I did and after struggeling for a bit here is the final result:   SELECT Theme.theme_id, Theme.name > FROM Teacher > JOIN Theme ON Teacher.teacher_id = Theme.teacher_id > WHERE Teacher.name = 'Djoerd Hiemstra'; ┌──────────┬─────────┐ │ theme_id │  name   │ │  int32   │ varchar │ ├──────────┼─────────┤ │        2 │ SQL     │ │        3 │ DB      │ │        4 │ IR      │ └──────────┴─────────┘ So I first selecetd the colums I wanted from the Theme tabale, Then I speicifed that I wanted to use data from the Teacher table. I then used the ""JOIN ON"" operator to specidy that I wanten join the colunes both the Theme and Teacher table have in common, which is: teacher_id. And lastly I speicfy which teacher I wanted to select from the teacher table, which us ofcours 'Djoerd Hiermstar'",0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an introductory quiz. We placed more weight on syntax, then semantics and finally results."
3,1,9,"SELECT t2.theme_id, t2.theme_name FROM Teacher t1 JOIN Theme t2 ON t1.teacher_id=t2.teacher_id WHERE t1.name = 'Djoerd Hiemstra';",0.625,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Table ""t2"" does not have a column named ""theme_name""LINE 1: SELECT t2.theme_id, t2.theme_name FROM Teacher t1 JOIN Them...                            ^. This quiz was graded as an introductory quiz. We placed more weight on syntax, then semantics and finally results."
4,1,9,"SELECT theme_id, H.name FROM Teacher E, Theme H WHERE E.name = 'Djoerd Hiemstra' AND E.teacher_id = H.teacher_id;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an introductory quiz. We placed more weight on syntax, then semantics and finally results."
258,1,9,"duckdb> SELECT Theme.theme_id, Theme.name    ...> FROM Teacher, Theme    ...> WHERE Teacher.name = 'Djoerd Hiemstra' AND Teacher.teacher_id = Theme.teacher_id;",0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an introductory quiz. We placed more weight on syntax, then semantics and finally results."
5,1,9,"SELECT Theme.theme_id, Theme.name  FROM Theme, Teacher  WHERE Teacher.teacher_id=Theme.teacher_id AND Teacher.name ='Djoerd Hiemstra';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an introductory quiz. We placed more weight on syntax, then semantics and finally results."
6,1,9,"SELECT * FROM Teacher, Theme WHERE Teacher.name = 'Djoerd Hiemstra';",0.625,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an introductory quiz. We placed more weight on syntax, then semantics and finally results."
7,1,9,"SELECT * FROM Teacher, Theme WHERE Teacher.name = 'Djoerd Hiemstra';",0.625,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an introductory quiz. We placed more weight on syntax, then semantics and finally results."
8,1,9,"SELECT theme_id, name FROM Teacher T, Theme H WHERE T.name = 'Djoerd Hiemstra'  AND T.teacher_id = H.teacher_id;",0.625,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Ambiguous reference to column name ""name"" (use: ""H.name"" or ""T.name""). This quiz was graded as an introductory quiz. We placed more weight on syntax, then semantics and finally results."
9,1,9,,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an introductory quiz. We placed more weight on syntax, then semantics and finally results."
