Org Defined ID,Attempt #,Q #,Answer,Score,Out Of,Feedback
1,1,IPC033-253 v1,"SELECT email FROM Written_by, Edited_by, Paper WHERE Edited_by.issn = Paper.issn AND EXISTS (          ",0,1," SYNTAX: The query is not parseable. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
2,1,IPC033-253 v1,"SELECT email FROM Person, Written_by, Edited_by WHERE email.Person = email.Written_by = email.Edited_by;",0,1," SYNTAX: The query is not parseable. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
3,1,IPC033-253 v1,"SELECT a.email FROM Person a, Edited_by e WHERE a.email = e.email AND e.issn IN ( SELECT issn FROM Written_by w, Paper p WHERE w.doi = p.doi AND w.email = a.email );",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
4,1,IPC033-253 v1,"SELECT email FROM Journal, Paper, Written_by, Edited_by, Person WHERE Journal.issn = Paper.issn WHERE Paper.doi = Written_by.doi WHERE Person.email = Written_by.email WHERE Person.email = Edited_by.email WHERE Paper.issn = Edited_by.issn;",0,1," SYNTAX: The query is not parseable. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
5,1,IPC033-253 v1,"SELECT email FROM Person, Written_by, Edited_by WHERE Person.email = Written_by.email AND Edited_by.email = Written_by.email",0.4,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct. . Binder Error: Ambiguous reference to column name ""email"" (use: ""Edited_by.email"" or ""Person.email""). This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
6,1,IPC033-253 v1,"SELECT email FROM Person WHERE EXISTS (  SELECT *  FROM Written_by, Edited_By, Paper  WHERE Paper.doi = Written_by.doi  AND Written_by.email = Edited_by.email  AND Person.email = Written_by.email) ",0.4,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
7,1,IPC033-253 v1,"SELECT P2.email FROM Person P2, Paper P1, Journal J, Written_by W, Edited_by E WHERE P2.email = W.email  AND W.doi = P1.doi  AND P1.issn = J.issn  AND J.issn = E.issn  AND P2.email = E.email ;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
8,1,IPC033-253 v1,"SELECT email FROM Journal, Edited_by, Person, Written_by WHERE EXISTS( Written_by.email = Edited_by.email AND edited_by.issn = Journal.issn)",0,1," SYNTAX: The query is not parseable.  The query ffailed to process in syntax analysis.. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
9,1,IPC033-253 v1,Select Person.email from Person JOIN Written_by ON Person.email=Written_by.email JOIN Edited_by on Written_by.email=Edited_by.email Group by Person.email Having Count(Written_by.doi)>0 and Count(Edited_by.issn)>0,0.4,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
10,1,IPC033-253 v1,"SELECT W.email FROM Written_by W, Edited_by E WHERE W.email = E.email;",0.4,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
