Org Defined ID,Attempt #,Q #,Answer,Score,Out Of,Feedback
1,1,9,SELECT track_title FROM Track JOIN Performs USING (track_id) JOIN Artist USING (artist_id) WHERE Track.duration > 300 AND Artist.name = 'Queen';,0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
2,1,9,SELECT * FROM Track JOIN Performs ON Track.track_id = Performs.track_id JOIN Artist ON Performs.artist_id = Artist.artist_id WHERE Track.duration > 300 AND Artist.name = 'Queen';,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
3,1,9,SELECT * FROM Artist JOIN Performs ON Performs.artist_id = Artist.artist_id JOIN Track ON Track.track_id = Performs.track_id WHERE Artist.name='Queen';,0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
4,1,9,"SELECT * FROM Track T, Performs P, Artist A WHERE T.track_id == P.track_id AND A.artist_id == P.artist_id AND duration > 300 AND name == 'Queen';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
258,1,9,SELECT Artist.name FROM Track WHERE Track.track_id = Performs.track_id AND Performs.artist_id = Artist.artist_id AND Track.duration > 300  AND Artist.name = 'Queen';,0.375,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Referenced table ""Performs"" not found!Candidate tables: ""Track""LINE 1: ...name FROM Track WHERE Track.track_id = Performs.track_id AND Performs.artist_i...                                                  ^. This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
5,1,9,SELECT Track.* FROM Track JOIN Performs ON Track.track_id = Performs.track_id JOIN Artist ON Performs.artist_id = Artist.artist_id WHERE Track.duration > 300 AND Artist.name = 'Queen';,0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
6,1,9,"SELECT * FROM Track, Performs, Artist WHERE Track.track_id = Performs.track_id AND Artist.artist_id = Performs.artist_id AND Track.duration>300 AND Artist.name = 'Queen' ;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
7,1,9,SELECT * FROM Track JOIN Performs ON Track.track_id=Performs.track_id WHERE duration>300;,0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
8,1,9,"SELECT * FROM Track, Performs, Artist WHERE name='Queen' AND duration>300 AND Performs.track_id = Track.track_id AND Artist.artist_id = Performs.artist_id;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
9,1,9,,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
10,1,9,SELECT * FROM ( ( (SELECT * FROM Track WHERE duration > 300) AS First NATURAL JOIN Performs) AS Second NATURAL JOIN (SELECT * FROM Artist WHERE name = 'Queen') AS Third);,0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
11,1,9," SELECT * FROM Track, Performs, Artist WHERE Track.track_id =Performs.track_id AND Artist.artist_id = Performs.artist_id AND Track.duration > 300 AND Artist.name = 'Queen';",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
12,1,9,SELECT Track.* FROM Track JOIN Performs ON Track.track_id = Performs.track_id JOIN Artist ON Performs.artist_id = Artist.artist_id WHERE Track.duration > 300 AND Artist.name = 'Queen';,0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
13,1,9,"SELECT * FROM artist, track, performs WHERE artist.name = 'Queen' AND track.duration>300 AND artist.artist_id = performs.artist_id AND track.track_id = performs.track_id;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
