Org Defined ID,Attempt #,Q #,Query,Grade,Out Of,Feedback
666,1,2,"""INSERT INTO Book (isbn, title, author)  VALUES ('1234567890', 'Book Title 1', 'Author 1');   INSERT INTO Book (isbn, title, author)  VALUES ('1234567890', 'Book Title 2', 'Author 2');""",1,1,"""🟢 Correct."""
667,1,2,"""INSERT INTO Book VALUES (9789023411789, 'Harry Potter', 'Jk.Rowling'), (9789023411789, 'Fantastic Beasts', 'Jk.Rowling');""",1,1,"""🟢 Correct."""
668,1,2,"""INSERT INTO Book VALUES ('9781292025827', 'A first course in Database Systems', 'Jennifer Widom'); INSERT INTO Book VALUES ('9781292025827', 'foo', 'bar');""",1,1,"""🟢 Correct."""
669,1,2,"""INSERT INTO Book(isbn, title, author) VALUES ('1234567891012', 'title', 'author'); INSERT INTO Book(isbn, title, author) VALUES ('1234567891012', 'title2', 'author2');""",1,1,"""🟢 Correct."""
670,1,2,"""INSERT INTO Book (isbn, title, author)  VALUES ('123', 'abc', 'A B');   INSERT INTO Book (isbn, title, author)  VALUES ('123', 'def', 'Ab C');""",1,1,"""🟢 Correct."""
671,1,2,"""INSERT INTO Book (isbn, title, author) VALUES ('1122334455', 'Book1', 'Author A'); INSERT INTO Book (isbn, title, author) VALUES ('1122334455', 'Book2', 'Author B');""",1,1,"""🟢 Correct."""
672,1,2,"""INSERT INTO Book (isbn, title, author) VALUES ('a', 'a', 'a'); INSERT INTO Book (isbn, title, author) VALUES ('a', 'b', 'b');""",1,1,"""🟢 Correct."""
673,1,2,"""INSERT INTO Book (isbn, title, author) VALUES (12345, 'Book X', 'Author X'); INSERT INTO Book (isbn, title, author) VALUES (12345, 'Book Y', 'Author Y');""",1,1,"""🟢 Correct."""
674,1,2,"""INSERT INTO Book (isbn, title, author) VALUES ('9780007203543', 'The Fellowship of the Ring', 'J. R. R. Tolkien');   INSERT INTO Book (isbn, title, author) VALUES ('9780007203543', 'The Two Towers', 'J. R. R. Tolkien');""",1,1,"""🟢 Correct."""
675,1,2,"""INSERT INTO Book (isbn, title, author)  VALUES ('1234567890123', 'First Book', 'Author A');   INSERT INTO Book (isbn, title, author)  VALUES ('1234567890123', 'Second Book', 'Author B');""",1,1,"""🟢 Correct."""
676,1,2,"""INSERT INTO Book (isbn, title, author) VALUES ('101', 'BookName1', 'AuthorName1');   INSERT INTO Book (isbn, title, author) VALUES ('101', 'BookName2', 'AuthorName2');""",1,1,"""🟢 Correct."""
485,1,2,"""INSERT INTO Book (isbn, title, author) VALUES ('123', 'Book X', 'Author X');   INSERT INTO Book (isbn, title, author) VALUES ('123', 'Book Y', 'Author Y');""",1,1,"""🟢 Correct."""
677,1,2,"""//i didnt have time to do the quiz, but i took screenshots of all the questions pls give me a pdf with the answers so i can check them myself after doing it on the weekend""",0,1,"""The query is not parseable. Therefore, the semantics could not be verified.
"""
678,1,2,"""INSERT INTO Book(isbn, title, author) VALUES (9781292025827, A first course in Database Systems, Jennifer Widom);   INSERT INTO Book(isbn, title, author) VALUES (9781292025827, A Street Cat Named Bob, James Bowen);""",0,1,"""The query is not parseable. Therefore, the semantics could not be verified.
"""
679,1,2,"""INSERT INTO Book (isbn, title, author) VALUES ('1234567890', 'Book Title 1', 'Author 1'); INSERT INTO Book (isbn, title, author) VALUES ('1234567890', 'Book Title 2', 'Author 2');""",1,1,"""🟢 Correct."""
680,1,2,"""INSERT INTO Book (isbn, title, author) VALUES ('9781292025827', 'Title A', 'Author A');   INSERT INTO Book (isbn, title, author) VALUES ('9781292025827', 'Title B', 'Author B');""",1,1,"""🟢 Correct."""
681,1,2,"""Insert into Book( isbn, title, author) values (9781292025827, The two towers, J.R.R. Tolkien), (9781292025827, The fellowship of the rings, J.R.R. Tolkien);""",0,1,"""The query is not parseable. Therefore, the semantics could not be verified.
"""
682,1,2,"""INSERT INTO Book (isbn, title, author) VALUES ('1234567890', 'First Book Title', 'Author A');   INSERT INTO Book (isbn, title, author) VALUES ('1234567890', 'Second Book Title', 'Author B');""",1,1,"""🟢 Correct."""
683,1,2,"""INSERT INTO Book VALUES (123,'book1','jim'); INSERT INTO Book VALUES (123,'book2','mibe');""",1,1,"""🟢 Correct."""
684,1,2,"""INSERT INTO Book (isbn, title, author) VALUES ('1234567890', 'Book One', 'Author A'); INSERT INTO Book (isbn, title, author) VALUES ('1234567890', 'Book Two', 'Author B');""",1,1,"""🟢 Correct."""
